Caller,Receiver,Date,Time,Duration,TowerID,IMEI
7054063831,8134321085,13-06-2020,02:33:56,90,404-732721-29792,625165167644905
7040653243,8163973208,15-06-2020,04:06:19,8,404-102005-2364641,733029925489589
7040653243,8268166625,19-06-2020,08:32:40,25,404-458211-14224,844968182526434
7040653243,7977065362,10-06-2020,05:32:05,76,404-4521792-14032,099045647995687
7040653243,7185256695,11-06-2020,23:51:12,21,404-4521792-273,138351141664364
7040653243,8649836387,08-06-2020,04:01:12,72,404-732721-29792,962108959859223
7040653243,7815309373,20-06-2020,13:59:38,58,40478-25121-16152,212728760788160
7040653243,8441274380,13-06-2020,16:09:57,7,404-4523361-49513,760928016030868
7741733520,8616870366,13-06-2020,22:43:50,57,404-4523361-14842,748634133786246
7741733520,7229437358,06-06-2020,17:32:53,46,404-40501-24401,462016107403856
7741733520,8441274380,17-06-2020,04:23:49,95,404-4523361-5062,775954468243461
7741733520,8060813743,02-06-2020,22:37:58,23,404-45541-40181,799098838116531
7741733520,8733068526,02-06-2020,08:44:53,74,404-4534204-27529358,241595386430252
7741733520,7164245696,03-06-2020,05:34:06,28,404-4521792-14032,958129369135114
8856337019,7360283896,08-06-2020,13:38:30,63,404-4521792-14032,998486475739638
8856337019,7861563416,07-06-2020,01:27:23,81,404-733102-21102887,161531958197173
9852022620,8913427117,06-06-2020,08:52:39,67,404-732721-29792,784765165895335
7825206581,8972348656,11-06-2020,09:07:57,43,404-4523361-45973,256221651435166
7825206581,7816333586,14-06-2020,19:47:48,93,404-4523361-49511,311457117091455
7825206581,8649836387,08-06-2020,03:33:10,14,404-4523361-14843,471865137535845
7825206581,7202710449,02-06-2020,04:44:24,88,404-732721-29792,536273495036213
7825206581,8746633507,07-06-2020,10:44:44,51,404-45541-40181,669094533640368
7825206581,9528712862,02-06-2020,16:55:41,89,404-4523361-18202,260861615980352
7825206581,8268166625,20-06-2020,05:19:48,97,404-458211-14222,132456670890109
7825206581,9584315803,20-06-2020,01:39:41,35,404-3810-12032,753533901683357
9301604435,8158409952,10-06-2020,20:02:43,45,404-102005-2364641,091840560582682
9301604435,7702496224,07-06-2020,12:44:22,25,404-4521792-273,820940411758529
9301604435,9992464228,15-06-2020,17:23:33,12,404-732721-29792,011923479389425
7361527263,8150733073,13-06-2020,05:03:07,42,404-458211-14224,146546454592415
7361527263,7999023097,18-06-2020,03:45:30,89,404-733102-21102887,802765493950305
7361527263,7621731436,11-06-2020,20:57:03,73,404-458211-14222,856850685663574
7361527263,7642796909,06-06-2020,03:58:09,76,404-102005-2364641,926496942841449
7361527263,7832279619,16-06-2020,00:12:05,37,404-3811016-72558384,892746595661078
7361527263,8578837886,01-06-2020,05:58:48,100,404-732721-29792,131689964921234
8150733073,8824157401,20-06-2020,14:06:32,83,404-458211-14224,369147023650604
8150733073,8188961177,07-06-2020,13:46:33,29,404-4523361-18202,067244460084150
8150733073,9027818573,13-06-2020,08:37:24,8,404-733102-21102887,907693118918972
8150733073,9807277915,03-06-2020,22:29:20,85,404-458211-14224,058642229970068
8150733073,7861563416,14-06-2020,06:54:31,52,404-102005-233197825,036271207839730
8150733073,7056252995,09-06-2020,13:17:11,19,404-3810-12032,405096596631186
8150733073,9011856417,15-06-2020,08:47:42,39,404-4523361-49511,902492535388309
8150733073,7702496224,05-06-2020,01:56:31,59,404-40501-24401,439314320939791
8150733073,7361527263,18-06-2020,06:56:12,42,404-4523361-18202,333311214160790
8150733073,7816333586,10-06-2020,11:14:07,57,404-4521792-273,741590956154924
7293660212,8678820505,05-06-2020,08:35:59,5,404-4523361-49513,148960663448174
7293660212,8134321085,07-06-2020,07:41:44,57,404-102005-233197825,481681749839625
7293660212,8495350770,15-06-2020,03:26:47,3,404-4523361-50883,313185217734702
7293660212,8733574303,12-06-2020,18:59:53,30,404-4523361-45973,459589774152916
7293660212,7815309373,16-06-2020,10:15:12,58,404-4523361-49513,693324234588965
7293660212,7877636305,07-06-2020,23:24:39,88,404-102005-2364641,830301260013998
7293660212,9797061065,07-06-2020,19:11:24,80,404-4521792-273,025815997766268
7293660212,9272999526,17-06-2020,06:55:31,87,404-4534204-27529358,484699072118661
7293660212,8461905779,02-06-2020,10:12:21,41,404-102005-2364641,943791483484713
7293660212,8469055119,08-06-2020,08:23:34,76,404-458211-21193,578558514234734
9991335486,7516144236,17-06-2020,07:31:33,9,404-3811016-72558384,966556358644928
9991335486,7563083818,08-06-2020,23:17:47,68,404-3811016-72558384,385285896963041
9991335486,7877636305,12-06-2020,06:43:34,66,404-4523361-14842,031095158756672
9991335486,9584315803,10-06-2020,13:19:18,74,404-732721-29792,279293482433542
9991335486,7621731436,09-06-2020,23:18:11,88,404-4521792-14032,533007909194103
9991335486,7486427132,14-06-2020,20:05:51,36,404-4523361-50883,697286047968311
9991335486,9643738785,03-06-2020,01:03:13,12,40478-25121-16152,148061003995098
7202710449,8313273535,02-06-2020,08:51:30,3,404-102005-2364641,816673049718661
7202710449,8824157401,19-06-2020,19:48:48,32,404-102005-233197825,677688594104288
7202710449,8437618134,09-06-2020,12:58:15,37,404-40501-24401,690350090184936
7202710449,7640255087,19-06-2020,11:15:55,62,40478-25121-16152,440229605716405
9450262185,7362851391,12-06-2020,11:50:41,31,404-732721-29792,982481472445592
9450262185,7185256695,12-06-2020,10:56:14,19,404-4523361-5062,614111967539559
9450262185,7390229242,15-06-2020,03:21:00,44,404-732721-29792,732936026844040
9450262185,7700276437,19-06-2020,04:33:07,13,404-4523361-14842,672199911424013
9450262185,9593826873,14-06-2020,12:33:21,40,404-4523361-14842,859649966584856
9450262185,8397296051,16-06-2020,11:28:43,89,404-458211-14224,393123380250864
9450262185,7563083818,10-06-2020,05:30:08,88,404-4523361-49513,039912290017565
9450262185,9787337686,20-06-2020,19:58:19,71,404-4534204-27529358,386122903471405
7988338046,8760421518,17-06-2020,16:21:28,98,404-4523361-49511,151065365702496
7985537708,7861563416,15-06-2020,17:18:52,43,404-4523361-18202,235299678690482
7985537708,8285573831,20-06-2020,13:16:54,84,404-102005-233197825,895000697504082
7985537708,8397296051,16-06-2020,06:46:12,15,404-45541-40181,328349709352663
7985537708,8896542202,09-06-2020,20:53:31,83,404-7825121-16152,666032048160854
7985537708,8830743270,03-06-2020,23:16:33,95,404-4521792-273,921132193001759
7985537708,7815309373,01-06-2020,22:46:42,54,404-4523361-45973,595661495583140
7985537708,9450262185,07-06-2020,20:48:04,37,404-45541-40181,836255793671662
8908359400,7640255087,04-06-2020,22:32:33,68,404-4523361-49513,985223475309622
8908359400,7817552118,06-06-2020,02:08:59,17,404-4523361-49511,153722251469760
9862766964,9803123899,12-06-2020,03:39:12,47,404-7825121-16152,424800078489629
9862766964,7640255087,03-06-2020,02:37:38,97,404-4523361-14842,867857504773629
9862766964,9856774573,18-06-2020,17:40:42,36,404-4523361-49513,476178534784951
9862766964,9552066266,07-06-2020,03:29:29,38,404-732721-29792,897906316530289
9862766964,9011856417,20-06-2020,13:33:44,5,404-4523361-45973,072652488414357
9862766964,7861563416,09-06-2020,08:16:02,95,404-40501-24401,262497062682968
9862766964,8578837886,17-06-2020,23:41:15,36,404-40501-24401,363201002698129
9862766964,8733574303,05-06-2020,19:23:42,34,404-733102-21102887,756724962193610
9862766964,7541060780,10-06-2020,05:19:39,35,404-102005-2364641,793011696502039
8102801099,8524579821,04-06-2020,11:57:15,91,404-4523361-14843,411543649861915
8102801099,8469055119,08-06-2020,17:58:01,87,404-3811016-72558384,071050418019270
8102801099,7293660212,13-06-2020,05:08:06,80,404-4523361-49513,091030177483291
8102801099,9632380620,05-06-2020,10:57:45,5,404-4523361-49511,625318353909458
8102801099,7700276437,14-06-2020,14:41:33,3,404-4523361-45973,733374431892658
8102801099,7861563416,15-06-2020,17:13:17,42,404-45541-40181,483971075023324
8102801099,7999023097,19-06-2020,20:37:09,21,404-458211-21193,523556370863647
9952332187,7710774318,18-06-2020,17:25:40,59,404-458211-21193,784881216926549
9952332187,8412104802,09-06-2020,13:35:17,47,40478-25121-16152,410459203801216
9952332187,9891018599,16-06-2020,21:20:01,95,404-102005-233197825,883050488370580
9952332187,9584315803,11-06-2020,02:01:02,99,404-4521792-273,430880592833526
9952332187,8972348656,13-06-2020,20:42:50,50,404-7825121-16152,257212007519427
9952332187,9616626681,03-06-2020,01:55:21,34,404-4523361-49511,346977265509600
9952332187,7188731641,19-06-2020,17:40:58,78,404-458211-21193,777394405805717
8671788352,7795895201,08-06-2020,17:56:37,51,404-45541-40181,305026158589872
8671788352,9471928058,10-06-2020,00:22:57,92,404-7825121-16152,763785442485994
8671788352,8227053762,02-06-2020,15:16:59,73,404-733102-21102887,628780813223225
8671788352,8039398171,15-06-2020,14:12:56,2,404-458211-21193,326507130251053
8671788352,9767155756,18-06-2020,22:55:38,8,404-458211-21193,612874312952105
8671788352,9076904434,19-06-2020,19:44:53,47,404-3810-12032,772088518496541
7390229242,9344384767,16-06-2020,04:35:33,35,404-4534204-27529358,072234049798181
7390229242,9703070545,19-06-2020,02:34:46,52,404-4523361-5062,188790288241076
7390229242,8578837886,13-06-2020,09:01:02,57,404-102005-2364641,009554762620594
7816333586,7360283896,08-06-2020,07:33:47,39,404-7825121-16152,256078495067404
8039398171,7976019790,07-06-2020,13:00:36,6,404-4523361-49513,170097339396587
8039398171,7185256695,11-06-2020,22:07:00,18,404-732721-29792,411798333052043
8039398171,9145974571,08-06-2020,00:53:44,32,40478-25121-16152,119483264912393
9718673760,9033133619,01-06-2020,06:56:40,5,404-7825121-16152,903727727476811
9718673760,7361527263,10-06-2020,02:45:58,9,404-733102-21102887,189438147849601
9718673760,9807277915,06-06-2020,10:18:39,54,40478-25121-16152,518464491898913
9718673760,8972348656,08-06-2020,14:04:57,15,404-733102-21102887,057130256797205
9718673760,9413980399,14-06-2020,03:13:36,84,404-4523361-45973,468486974506645
9718673760,8501553498,14-06-2020,19:16:11,30,404-40501-24401,269770832653724
9718673760,7824803397,06-06-2020,00:29:33,8,404-4523361-10732,146758977875101
9718673760,7795895201,15-06-2020,20:31:03,16,404-4523361-18202,565567164634968
8052428405,9992464228,17-06-2020,02:17:15,35,404-3810-12032,747369908028306
8052428405,7487440539,15-06-2020,11:12:19,95,404-732721-29792,113940125555434
8052428405,8733574303,11-06-2020,09:15:55,77,404-732721-29792,970768230963130
8052428405,8312057465,13-06-2020,21:59:55,74,404-102005-2364641,687387666949373
8052428405,9767155756,11-06-2020,00:26:29,76,404-732721-29792,274053657554452
8052428405,7212443111,10-06-2020,20:43:03,20,404-4523361-45973,273979196294628
8052428405,7591059580,18-06-2020,03:14:52,50,404-4523361-49511,900087697069157
8052428405,8354967382,04-06-2020,02:55:05,16,404-4523361-14843,355903319594250
8052428405,9076904434,02-06-2020,00:41:17,16,404-4534204-27529358,907255858034923
7439881603,8987591548,15-06-2020,04:40:29,16,404-3811016-72558384,423054227312210
7439881603,9314176872,09-06-2020,11:40:13,4,404-4523361-14843,986386747802014
7439881603,7845837773,01-06-2020,09:47:45,89,404-4523361-45973,100651178848243
7439881603,9856774573,13-06-2020,12:14:38,46,404-4521792-14032,460190298574934
7439881603,7054063831,04-06-2020,12:40:07,7,404-458211-21193,122374205381613
7439881603,8102801099,19-06-2020,20:06:14,51,404-4523361-5062,090064469077766
7439881603,9080224611,01-06-2020,21:32:46,44,404-3811016-72558384,725385525958697
9359741073,7602988050,16-06-2020,16:58:37,14,404-3811016-72558384,829830072732472
9359741073,8224117570,09-06-2020,15:58:27,38,404-732721-29792,363037283095151
7588279233,7054063831,07-06-2020,22:30:37,41,404-458211-14222,537730050792057
7588279233,9033133619,19-06-2020,08:57:29,89,404-102005-2364641,202007563123628
7588279233,9113860049,16-06-2020,08:59:49,60,404-458211-14222,144703785611205
9767155756,8052428405,19-06-2020,10:28:46,68,404-102005-2364641,220939222474608
9767155756,8649836387,01-06-2020,18:22:11,47,404-4521792-14032,937098463562128
9767155756,7640255087,06-06-2020,08:14:42,67,404-4534204-27529358,741579485015734
9767155756,8412827264,20-06-2020,18:47:57,58,404-3810-12032,817045677026859
7487440539,8039398171,13-06-2020,22:33:19,27,404-102005-233197825,328517612391435
7487440539,7999023097,18-06-2020,09:16:59,76,404-102005-233197825,151738155041396
7487440539,8188961177,07-06-2020,08:54:56,94,404-4523361-18202,038653049071055
7487440539,7188731641,03-06-2020,19:29:20,58,404-733102-21102887,252116979056574
7487440539,7486509910,19-06-2020,02:48:34,26,404-4523361-18202,454382728334543
7487440539,7202710449,03-06-2020,01:56:31,57,404-458211-14222,694906982200529
7487440539,8169360572,02-06-2020,11:22:11,12,404-4523361-49513,707311422921225
8134321085,7293660212,13-06-2020,15:57:53,4,404-4521792-14032,924531905077679
8134321085,9856774573,04-06-2020,18:36:20,66,404-40501-24401,194586589954663
8134321085,7710774318,16-06-2020,14:32:49,71,404-4523361-14843,605691897313464
8134321085,9127722314,14-06-2020,14:05:16,91,404-102005-2364641,163441748147645
8134321085,7817552118,20-06-2020,09:45:42,73,404-4523361-14843,566801098038778
8134321085,7650565432,11-06-2020,11:57:00,7,404-4523361-18202,516854156122605
8134321085,7305107732,02-06-2020,09:30:07,44,404-4521792-14032,143823650624916
8134321085,9033133619,16-06-2020,09:21:59,92,404-4523361-10732,854003603595352
8134321085,8437618134,02-06-2020,13:34:43,69,404-4523361-5062,631165184517601
7023719927,9643738785,09-06-2020,21:16:15,82,404-458211-21193,607176697335410
7023719927,9643738785,03-06-2020,13:32:35,57,404-4523361-14843,502045617498593
7023719927,9314176872,08-06-2020,14:19:31,16,404-40501-24401,529884355608504
7023719927,7185256695,19-06-2020,23:37:40,34,404-7825121-16152,046489900514451
7023719927,8009764422,06-06-2020,12:52:24,88,404-4523361-18202,268393793208817
9807277915,7439881603,19-06-2020,10:34:48,83,404-4523361-18202,338472647675245
9807277915,9856774573,17-06-2020,18:05:04,39,404-4523361-14843,586292441441707
9807277915,8760421518,17-06-2020,03:01:43,75,404-732721-29792,855707539923008
9807277915,8918718202,17-06-2020,04:29:45,90,404-102005-2364641,570815549907810
9807277915,9856774573,19-06-2020,05:21:29,73,404-733102-21102887,405836570780616
9807277915,9076150914,07-06-2020,19:37:45,86,404-4523361-10732,266316081856395
9807277915,7845837773,15-06-2020,10:37:11,73,404-458211-14222,691128095275599
9807277915,7723333430,04-06-2020,00:51:05,33,404-4521792-273,427147115968459
9807277915,8397934546,04-06-2020,08:26:52,74,404-3811016-72558384,088512670293176
9807277915,9343446175,06-06-2020,04:39:26,61,404-4521792-273,712600189200367
8387782236,7977065362,19-06-2020,03:21:38,79,404-102005-2364641,026442646466273
8387782236,9891018599,16-06-2020,17:14:59,31,404-7825121-16152,307584238469526
8387782236,7188731641,19-06-2020,22:47:47,12,404-4523361-18202,369581670948062
8387782236,8134304687,06-06-2020,09:18:51,7,404-4523361-50883,540782938669326
8268166625,8495350770,01-06-2020,03:26:03,74,404-458211-21193,371553314723112
8268166625,7815309373,17-06-2020,16:53:53,97,404-458211-21193,979830582140792
8268166625,8495350770,01-06-2020,03:54:47,32,404-4523361-49511,971792407372927
8268166625,7941836935,09-06-2020,00:31:57,12,404-4523361-49511,000145024310697
8268166625,7212443111,05-06-2020,22:15:59,7,404-102005-2364641,623038937112709
8268166625,8733574303,20-06-2020,07:18:03,38,404-45541-40181,352344697724355
8268166625,7487440539,16-06-2020,21:24:14,78,404-102005-233197825,522357667365428
8469349075,8009764422,02-06-2020,22:46:13,55,404-458211-21193,356303337976588
8469349075,9991335486,20-06-2020,11:02:30,55,404-45541-40181,209357954344816
7642796909,9113860049,03-06-2020,06:29:27,37,404-4523361-45973,453757700689070
7642796909,8113793920,18-06-2020,18:47:42,49,404-4523361-18202,967635529892529
7642796909,8102801099,11-06-2020,23:49:21,36,404-458211-14222,272680419372164
7642796909,8461905779,03-06-2020,00:33:07,28,404-732721-29792,337780499301220
7642796909,7202710449,11-06-2020,23:18:06,94,404-4523361-49511,382369999061459
7642796909,7164245696,09-06-2020,13:32:00,48,404-733102-21102887,286579233523027
7642796909,9076150914,16-06-2020,18:50:51,57,404-4523361-5062,654050905048608
8670453788,7185256695,20-06-2020,00:48:45,11,404-40501-24401,579382164542722
9471928058,8052428405,06-06-2020,01:50:32,18,404-102005-2364641,454973684114118
9076150914,7805492748,18-06-2020,13:54:25,99,404-4523361-50883,435484013606167
9076150914,8984530827,14-06-2020,12:16:47,63,404-458211-14224,916437344192476
9076150914,8310306511,01-06-2020,11:48:38,50,404-4521792-14032,969354938944028
8554703039,7188731641,08-06-2020,18:35:47,32,404-40501-24401,262315221555783
8554703039,7602988050,08-06-2020,19:29:25,74,404-3810-12032,427093867295890
7846008316,9076904434,06-06-2020,03:04:00,44,404-4523361-49511,254754394848503
9787337686,8760421518,11-06-2020,10:55:51,25,404-4521792-14032,555314209218728
9787337686,8150733073,16-06-2020,21:59:55,14,404-45541-40181,640718014419310
9787337686,7463527686,12-06-2020,02:07:15,21,404-4523361-5062,498408442391296
9787337686,8749251323,08-06-2020,04:17:10,15,404-40501-24401,168709598561074
9787337686,7846008316,20-06-2020,13:07:50,29,404-102005-2364641,502879349531797
9787337686,7985537708,13-06-2020,22:11:06,65,40478-25121-16152,481624452151642
9787337686,8218545805,17-06-2020,07:43:41,38,404-4521792-273,606123580852268
9787337686,8426226483,12-06-2020,05:46:35,22,404-7825121-16152,549406417387598
9787337686,7941836935,17-06-2020,04:01:55,77,404-4523361-18202,234466968265026
7914713387,8972348656,09-06-2020,10:08:56,65,404-4523361-14843,603404259239288
7914713387,8009764422,14-06-2020,06:00:02,18,404-102005-2364641,704071589313146
7914713387,9450262185,05-06-2020,12:00:13,48,404-45541-40181,918419701259244
7914713387,7516446426,12-06-2020,01:47:25,50,404-102005-2364641,095764966733978
8437618134,8040628915,14-06-2020,21:37:57,41,404-3811016-72558384,297183232882730
8437618134,7212443111,10-06-2020,05:05:19,95,404-732721-29792,469320819607260
8437618134,9413980399,15-06-2020,08:47:06,100,404-4523361-10732,170053369248058
8437618134,9718673760,06-06-2020,18:23:18,28,404-458211-21193,020942534703083
7861563416,7914713387,11-06-2020,23:38:21,22,404-458211-21193,611826593645885
7861563416,8082527141,19-06-2020,05:27:34,75,404-102005-233197825,895756479515547
8913427117,7516446426,16-06-2020,05:36:39,64,404-4523361-14842,601060318617517
8913427117,7816333586,04-06-2020,01:54:43,15,404-4534204-27529358,834303891867489
8913427117,8578837886,15-06-2020,20:00:07,91,404-102005-2364641,079358264648525
8913427117,7360283896,10-06-2020,04:41:14,44,404-4523361-50883,804946936752561
8913427117,7749646749,04-06-2020,20:47:38,85,404-4523361-18202,102515389978504
8913427117,7832279619,13-06-2020,19:12:52,35,404-40501-24401,175245330163563
8913427117,7207609086,19-06-2020,04:20:51,61,404-4523361-49511,078194643576633
8913427117,7360283896,11-06-2020,15:43:55,20,404-4523361-49513,697701915921580
8913427117,7795895201,18-06-2020,07:38:11,34,404-458211-14222,947829230468190
8616870366,8310306511,19-06-2020,12:17:42,91,404-458211-14224,709529356897254
8616870366,8670453788,20-06-2020,14:41:59,34,404-4523361-49511,346063445937241
8616870366,7723333430,11-06-2020,13:34:05,73,40478-25121-16152,099322122121435
8616870366,7202710449,04-06-2020,20:39:52,53,404-4523361-49511,107599372239969
8616870366,8227053762,07-06-2020,02:27:53,63,404-40501-24401,858014556576311
8616870366,8040628915,10-06-2020,02:59:25,86,404-4523361-45973,492063448916556
7207609086,9852022620,20-06-2020,15:12:59,18,404-4523361-18202,648505956575515
7207609086,8501067789,02-06-2020,07:19:49,37,404-3811016-72558384,313923152236412
7207609086,7999023097,15-06-2020,11:32:08,27,404-4523361-14842,310429135582460
7207609086,8040628915,13-06-2020,17:30:14,35,404-3810-12032,328261372573756
7207609086,9277914693,17-06-2020,04:30:32,12,404-733102-21102887,366054573837127
8180787617,9477219275,15-06-2020,12:44:16,67,404-458211-21193,687493888504895
8180787617,7621731436,04-06-2020,20:24:57,39,404-4523361-50883,805439679378566
8180787617,7588279233,05-06-2020,15:02:49,2,404-3810-12032,736452714904289
8180787617,7999023097,06-06-2020,06:12:03,43,404-4523361-5062,334721841005970
8180787617,7005754169,16-06-2020,08:00:46,71,404-4523361-14842,352856448246791
8180787617,7207609086,05-06-2020,08:31:29,54,404-4521792-273,977983113769285
7591059580,8678820505,01-06-2020,07:57:09,25,404-4523361-14842,469756475854253
7591059580,8733068526,17-06-2020,13:32:36,1,404-4523361-14842,539286807778175
7591059580,7999023097,06-06-2020,22:54:06,23,404-4523361-49511,923578237226047
7591059580,7602988050,09-06-2020,18:31:38,99,404-4523361-50883,733759982114451
9314176872,7741733520,14-06-2020,05:54:55,29,404-458211-14224,823097641628617
9314176872,7212443111,17-06-2020,16:41:00,70,404-40501-24401,633938999152976
9314176872,8649836387,07-06-2020,17:15:59,76,404-4523361-49513,783622192490657
9314176872,9772355606,01-06-2020,21:30:28,100,404-4523361-18202,921936025948109
9314176872,8040628915,09-06-2020,23:08:08,58,404-4523361-49511,741300634115227
9314176872,9772355606,10-06-2020,20:02:44,37,404-102005-233197825,992564689034686
9314176872,9856774573,10-06-2020,09:17:00,34,404-458211-14222,465536943989193
9314176872,8856337019,01-06-2020,10:19:18,96,404-4521792-14032,459260257269993
9314176872,7861563416,02-06-2020,06:08:11,42,404-733102-21102887,442894243313147
7362851391,7115483656,08-06-2020,02:17:42,36,404-732721-29792,383763942133472
7362851391,7587561139,05-06-2020,19:02:32,59,404-458211-14224,946569622627427
7362851391,7700276437,12-06-2020,14:01:42,73,404-45541-40181,805726282871549
7362851391,8163973208,09-06-2020,11:39:49,32,404-3811016-72558384,973690403985884
7362851391,9992464228,10-06-2020,21:56:26,75,404-102005-2364641,200804397318949
7362851391,9856774573,02-06-2020,10:15:24,47,404-3810-12032,339621222394662
7362851391,9058503116,09-06-2020,15:31:11,80,404-4523361-50883,736596433339518
7362851391,8501553498,13-06-2020,00:15:17,96,40478-25121-16152,883302233238744
7362851391,7846008316,10-06-2020,13:23:48,74,404-3810-12032,993652445526986
7362851391,7985537708,09-06-2020,10:49:56,90,404-4523361-18202,135533483512868
9027818573,7516446426,08-06-2020,21:34:54,20,404-4523361-5062,431067030469940
9027818573,8268166625,01-06-2020,14:02:48,33,404-458211-14222,831348475955306
9027818573,7361527263,16-06-2020,01:21:53,36,404-7825121-16152,776401781248471
9027818573,8397934546,20-06-2020,17:37:48,12,404-4521792-273,757307069991763
9027818573,8616870366,02-06-2020,17:24:24,53,404-4521792-273,588345780944662
9027818573,7555923708,14-06-2020,21:43:12,43,404-102005-233197825,992704454232238
9027818573,7817552118,03-06-2020,04:50:12,77,404-458211-14222,563107197503896
7005754169,7463527686,18-06-2020,04:27:34,62,404-3811016-72558384,803705826985699
7005754169,9862766964,14-06-2020,18:48:49,85,404-4521792-14032,324014113693444
7005754169,8426226483,05-06-2020,22:09:26,92,404-458211-14224,545817821979803
7005754169,9718673760,04-06-2020,01:27:50,62,40478-25121-16152,384940649535880
7005754169,8312057465,20-06-2020,13:32:53,61,404-4523361-18202,499070689935131
8678820505,8412827264,20-06-2020,20:27:16,26,404-4523361-45973,431491938253710
8678820505,7621731436,19-06-2020,12:18:28,98,404-4523361-18202,309900707841862
8678820505,8461905779,09-06-2020,12:44:00,9,404-4523361-18202,806328685232542
8678820505,8319089040,11-06-2020,03:50:37,77,404-732721-29792,020340762728630
8678820505,8150733073,19-06-2020,00:55:49,67,404-3811016-72558384,346651564367523
8678820505,9552066266,08-06-2020,13:11:18,2,404-7825121-16152,547298465683640
8678820505,7591059580,09-06-2020,14:30:49,86,404-732721-29792,393383739927627
8678820505,7914713387,04-06-2020,06:08:32,12,404-7825121-16152,657268880584325
9992464228,8501553498,09-06-2020,02:36:58,52,404-3810-12032,310382914126782
9992464228,7741733520,20-06-2020,06:42:06,66,404-458211-14224,302914796634650
9992464228,8671788352,08-06-2020,20:56:51,54,404-4521792-14032,173034520968642
9992464228,7999023097,02-06-2020,20:49:21,44,404-102005-2364641,510626689471019
9992464228,7742562158,12-06-2020,10:35:57,10,404-4523361-14842,406691401209191
9992464228,8856337019,08-06-2020,00:54:52,26,404-458211-14224,545580232474480
9992464228,7825206581,01-06-2020,03:36:24,15,40478-25121-16152,219197796776991
9992464228,8412104802,20-06-2020,13:06:21,23,404-4523361-18202,256020538692118
7832279619,7702496224,20-06-2020,11:15:42,54,404-4534204-27529358,572163026508784
7832279619,7587561139,03-06-2020,19:56:55,40,404-102005-2364641,703777534431770
7832279619,9593826873,10-06-2020,20:38:15,87,404-40501-24401,755317104815922
7832279619,9033133619,12-06-2020,14:09:27,97,404-4521792-14032,535400560461086
7229437358,7439881603,10-06-2020,05:54:01,81,404-7825121-16152,384928337106991
7229437358,9344384767,15-06-2020,03:09:14,39,404-4523361-10732,377739464707772
7229437358,9787337686,20-06-2020,06:39:23,47,404-4521792-273,645992227269860
7229437358,7734773246,02-06-2020,11:28:47,84,404-4523361-5062,749968181426310
7229437358,9080224611,17-06-2020,10:22:09,71,404-732721-29792,298393896422848
7229437358,7115483656,06-06-2020,22:41:08,49,404-4523361-14842,755566921825497
7229437358,8268166625,04-06-2020,19:18:35,38,404-102005-2364641,100049923250373
7640255087,9528712862,10-06-2020,22:48:39,35,404-732721-29792,879990575176654
7640255087,7487440539,05-06-2020,14:18:28,49,404-458211-14222,820547152675869
7551400497,7202710449,19-06-2020,19:31:07,3,404-3811016-72558384,300867526999901
7551400497,8052428405,09-06-2020,02:08:27,39,404-4523361-49513,685226228438980
9643738785,7941836935,20-06-2020,13:25:32,76,404-40501-24401,677346850976231
9643738785,9080224611,09-06-2020,18:17:03,48,404-732721-29792,904744359166111
7516446426,7977065362,02-06-2020,09:48:49,37,404-102005-233197825,914132396273699
7516446426,8262925899,13-06-2020,05:32:40,90,404-45541-40181,659145543719417
7516446426,7602988050,14-06-2020,04:31:16,79,404-732721-29792,698712982974760
7516446426,8671788352,09-06-2020,07:14:15,57,404-4523361-45973,709407023875613
7516446426,7463527686,01-06-2020,13:16:33,49,404-102005-233197825,746003872926446
7877636305,8984530827,12-06-2020,13:40:30,60,404-4523361-50883,936735486207345
7877636305,7642796909,13-06-2020,13:30:46,86,404-40501-24401,590874596233745
7877636305,9154990502,15-06-2020,00:26:38,7,404-732721-29792,990125783339934
7877636305,8649836387,15-06-2020,04:32:59,26,404-458211-14224,164397516744714
7877636305,9127722314,13-06-2020,06:17:33,75,404-4523361-10732,942813683174851
7877636305,8169360572,10-06-2020,00:00:17,75,404-4523361-45973,206969212237397
7877636305,8746633507,06-06-2020,14:44:48,58,404-458211-14224,743662112540862
7877636305,7023719927,08-06-2020,22:00:25,45,404-458211-14222,551995808352452
7877636305,9552066266,02-06-2020,02:12:53,72,404-102005-2364641,507876835568288
7877636305,8354967382,01-06-2020,12:45:52,10,404-3811016-72558384,735036034441372
7621731436,9127722314,13-06-2020,07:33:11,19,404-4534204-27529358,948732971185982
7621731436,9803123899,17-06-2020,00:01:30,85,404-4523361-5062,533473035679789
7621731436,7361527263,09-06-2020,17:25:58,39,404-102005-233197825,832597214887770
7621731436,8441274380,06-06-2020,04:33:06,28,404-45541-40181,290787948019350
8330280212,8052428405,04-06-2020,10:18:24,96,404-4523361-50883,531349418340174
8330280212,7361527263,20-06-2020,13:09:48,88,404-458211-14222,699832745292671
8330280212,7640255087,06-06-2020,00:50:47,76,404-3811016-72558384,415349642652841
8330280212,8188961177,17-06-2020,05:01:18,46,404-458211-14224,608378483397779
8330280212,9991335486,14-06-2020,10:20:32,48,404-732721-29792,661728487213869
8330280212,7999023097,20-06-2020,11:20:06,99,404-732721-29792,430196140858199
8330280212,9027818573,09-06-2020,12:47:24,22,404-4521792-273,372175821684778
8330280212,7723333430,08-06-2020,12:57:41,31,404-40501-24401,104173268672749
