IMEI,Private IP,Private Port,Public IP,Public Port,Dest IP,DEST PORT,MSISDN,IMSI,Start Date,Start Time,End Date,End Time,CELL_ID,Uplink Volume,Downlink Volume,Total Volume,I_RATTYPE
7797304716,172.23.5.41,955,89.211.196.132,4304,3.75.88.142,5242,383509033729,9098454595,11-06-2020,19:12:53,17-06-2020,00:39:42,472,0.07,0.01,0.08,2G
7797304716,172.23.47.163,370,104.234.200.54,7342,224.39.37.238,8081,573930928844,7276941360,14-06-2020,21:30:15,16-06-2020,13:19:35,769,0.0,0.07,0.07,2G
7797304716,192.201.233.39,872,24.3.181.82,6952,4.116.65.148,80,395775967825,9606613721,12-06-2020,09:50:49,14-06-2020,15:05:25,555,0.09,0.07,0.16,2G
7797304716,192.204.206.159,6282,252.231.22.31,3093,168.140.36.134,40019,865284951088,8560224544,16-06-2020,09:17:27,17-06-2020,08:44:53,338,0.02,0.02,0.04,3G
7797304716,10.47.48.84,2922,6.139.175.177,9073,108.57.157.34,8025,829122573978,8304226970,18-06-2020,20:52:35,18-06-2020,22:44:52,278,0.04,0.05,0.09,2G
7797304716,10.59.188.68,3387,35.167.112.141,5875,249.15.75.129,40029,115136159122,7181460290,09-06-2020,02:59:40,19-06-2020,02:36:41,438,0.02,0.02,0.04,3G
7797304716,192.120.7.42,2149,232.255.190.221,6918,237.140.225.177,5222,377723484904,7111847473,13-06-2020,03:51:44,18-06-2020,04:44:11,441,0.03,0.0,0.03,2G
7797304716,192.249.190.113,6744,248.144.212.58,4093,30.82.54.225,993,216722990091,7575170147,05-06-2020,06:57:20,08-06-2020,18:18:58,466,0.06,0.06,0.12,3G
7797304716,192.199.216.196,7116,88.92.114.64,581,62.219.117.9,49152-65535,879300767620,9741274701,16-06-2020,11:09:31,20-06-2020,04:10:03,413,0.09,0.06,0.15,2G
7797304716,10.198.166.197,3886,105.210.20.170,8882,253.151.45.193,5222,463142037785,9895319566,20-06-2020,21:15:48,20-06-2020,21:22:45,989,0.04,0.01,0.05,3G
7847828320,10.178.177.42,8320,30.128.112.190,227,132.222.166.91,80,879899906733,9580024178,18-06-2020,18:30:53,20-06-2020,14:53:51,485,0.09,0.0,0.09,3G
7847828320,192.174.98.93,3165,233.239.198.217,8527,243.121.115.188,5228,319657296582,8770072508,02-06-2020,02:56:48,16-06-2020,22:19:22,252,0.0,0.08,0.08,2G
7847828320,10.107.32.93,8658,75.135.195.142,3884,69.145.87.235,3478-3481,619276678164,8550501511,05-06-2020,06:16:39,10-06-2020,10:47:27,717,0.04,0.03,0.07,2G
7847828320,172.25.238.115,3368,101.88.222.162,9883,112.1.50.40,40004,716282011803,9669070644,15-06-2020,11:21:54,20-06-2020,00:29:54,804,0.04,0.05,0.09,2G
7847828320,192.137.86.184,7238,65.96.30.100,3692,33.221.224.107,443,312616380629,9647185382,19-06-2020,02:01:18,20-06-2020,19:50:43,452,0.03,0.01,0.04,3G
7847828320,10.162.182.229,4452,88.107.14.147,8347,12.58.228.61,8081,307037532718,7530386991,17-06-2020,08:04:26,18-06-2020,09:43:38,678,0.06,0.08,0.14,2G
7847828320,10.140.144.189,8200,147.253.101.121,4151,121.141.104.107,5223,994321104023,7031262940,19-06-2020,15:29:07,19-06-2020,16:17:25,575,0.08,0.03,0.11,2G
7847828320,192.224.3.119,6810,31.223.14.242,90,16.29.113.25,8025,991730676697,9327788415,13-06-2020,15:19:16,17-06-2020,00:34:43,523,0.01,0.02,0.03,3G
7847828320,10.254.129.51,5261,197.139.60.13,5283,241.177.8.217,40026,583311985261,9658566130,12-06-2020,05:59:56,18-06-2020,00:48:48,634,0.07,0.01,0.08,2G
7847828320,172.16.161.123,2616,125.220.190.173,9957,239.168.244.45,61076,470092323032,8967200161,15-06-2020,14:37:52,17-06-2020,07:57:14,679,0.01,0.06,0.06999999999999999,3G
7847828320,172.19.203.99,1182,79.202.100.100,9851,95.153.79.142,40032,357196815086,7898892596,12-06-2020,04:52:37,17-06-2020,01:11:42,974,0.08,0.06,0.14,2G
7847828320,172.17.45.196,4493,240.231.159.252,1101,202.200.185.173,8027,621708593336,8679172735,14-06-2020,19:45:03,17-06-2020,12:18:24,168,0.09,0.02,0.11,2G
7847828320,172.27.172.230,7273,28.177.151.35,5001,2.45.8.27,40029,748493478208,8798894319,09-06-2020,08:23:12,15-06-2020,01:40:08,906,0.07,0.02,0.09000000000000001,2G
7847828320,10.17.100.162,7579,5.48.25.95,1534,201.200.49.124,3478-3481,241466044990,8835896733,03-06-2020,20:02:49,14-06-2020,22:14:32,382,0.02,0.06,0.08,3G
7847828320,10.142.121.94,3092,212.179.182.42,3549,35.144.92.141,5222,987865059339,9719199466,16-06-2020,08:34:01,20-06-2020,03:14:19,318,0.07,0.01,0.08,2G
7847828320,172.18.173.3,7229,141.120.124.118,8651,178.77.40.55,49152-65535,960265284762,7962300348,01-06-2020,12:45:10,15-06-2020,05:01:09,329,0.07,0.08,0.15000000000000002,2G
7847828320,10.30.113.164,6591,47.148.94.37,2706,52.59.184.211,80,387577990005,9963270722,03-06-2020,02:05:23,12-06-2020,22:57:46,829,0.0,0.01,0.01,2G
7847828320,192.139.228.107,8837,136.150.95.74,2053,171.98.109.0,51637,742058669700,9186558693,08-06-2020,16:33:24,12-06-2020,11:01:55,177,0.07,0.02,0.09000000000000001,3G
7847828320,192.27.185.249,5829,23.255.220.255,2796,246.65.28.28,8081,610985562530,9227651541,20-06-2020,04:14:53,20-06-2020,13:36:56,836,0.08,0.06,0.14,2G
7847828320,172.30.151.14,2547,23.185.125.30,3047,13.186.158.32,40001,544976024684,8204446761,15-06-2020,14:21:27,16-06-2020,01:33:33,570,0.02,0.01,0.03,2G
7847828320,10.189.98.8,1428,208.141.251.82,3785,247.16.207.154,40001,251313380888,8222681150,05-06-2020,10:31:16,19-06-2020,12:53:13,935,0.09,0.08,0.16999999999999998,3G
7847828320,192.116.107.102,61,84.20.164.210,821,56.204.76.69,40031,751709220316,9285555360,02-06-2020,09:06:57,03-06-2020,18:11:39,697,0.09,0.05,0.14,3G
7847828320,172.22.29.67,9665,7.209.60.41,7670,85.95.66.137,8017,610007893655,7258647441,05-06-2020,08:43:04,19-06-2020,05:09:47,538,0.04,0.07,0.11000000000000001,2G
7847828320,172.21.141.124,8286,152.52.90.245,1832,89.218.44.16,4244,812119579942,7780143828,03-06-2020,02:43:50,07-06-2020,14:46:01,650,0.08,0.05,0.13,3G
7847828320,192.95.245.133,1116,29.252.135.119,6619,70.142.211.247,40017,844749555146,8369740468,17-06-2020,01:59:31,17-06-2020,06:38:13,705,0.03,0.01,0.04,3G
7847828320,192.114.228.130,1515,108.162.212.79,6066,156.208.173.57,58128,770938610866,9185337803,19-06-2020,01:19:08,19-06-2020,22:20:33,555,0.08,0.07,0.15000000000000002,2G
7847828320,172.29.42.112,5466,188.199.102.80,7581,24.221.137.186,40031,748122010902,8563425971,08-06-2020,12:57:00,10-06-2020,04:31:44,174,0.03,0.06,0.09,2G
7847828320,192.106.98.222,971,254.224.239.171,6695,187.36.118.127,8027,304349766208,9089282470,10-06-2020,03:41:52,17-06-2020,07:59:06,979,0.0,0.06,0.06,2G
7847828320,172.24.135.133,355,178.105.164.55,1095,255.238.105.208,40001,819359359436,9464485954,02-06-2020,10:30:15,04-06-2020,21:43:23,798,0.02,0.07,0.09000000000000001,3G
7847828320,192.126.90.245,9042,236.242.68.64,8861,211.14.171.89,8027,217719904903,9361695114,12-06-2020,05:34:07,18-06-2020,22:45:12,514,0.06,0.01,0.06999999999999999,3G
7847828320,192.147.250.255,6768,214.35.171.197,6325,233.227.26.72,4244,217940935933,8520743894,01-06-2020,06:24:35,09-06-2020,08:38:19,317,0.09,0.04,0.13,2G
7847828320,10.68.162.190,7980,159.72.115.122,7757,29.186.27.105,8017,862247680677,7631098736,08-06-2020,11:56:49,16-06-2020,22:39:08,968,0.06,0.07,0.13,2G
7847828320,192.87.75.149,8405,127.112.158.20,8918,136.191.109.33,5228,936816801682,7124033055,08-06-2020,14:02:54,19-06-2020,08:20:02,525,0.06,0.08,0.14,3G
7847828320,10.211.65.29,1267,203.158.27.72,4549,27.165.30.162,8025,536613019745,9343788938,16-06-2020,04:12:15,18-06-2020,01:18:29,239,0.07,0.02,0.09000000000000001,2G
7847828320,10.93.54.28,9730,81.20.144.64,509,168.97.53.233,58128,377707885189,7984728123,16-06-2020,18:56:12,20-06-2020,15:38:22,661,0.08,0.04,0.12,3G
7847828320,192.206.232.80,5293,200.76.120.156,3359,221.131.147.158,8025,246174490738,7632595091,03-06-2020,21:38:52,04-06-2020,22:04:21,608,0.07,0.07,0.14,2G
7847828320,10.156.254.30,9485,125.163.152.57,5174,85.141.128.200,40034,241176180999,8943615575,11-06-2020,00:07:13,16-06-2020,03:42:45,906,0.0,0.08,0.08,3G
7847828320,10.206.229.17,7488,8.248.61.61,7423,28.209.104.105,8024,540076585896,7125647862,10-06-2020,23:32:37,11-06-2020,18:28:09,555,0.09,0.07,0.16,2G
7847828320,172.16.203.239,1218,6.108.203.189,3451,6.236.59.26,40034,824834521610,9807705641,03-06-2020,21:11:53,04-06-2020,23:29:25,634,0.05,0.01,0.060000000000000005,3G
7847828320,172.31.146.84,560,148.115.80.47,3729,155.223.111.159,8027,512700911908,7558281467,17-06-2020,09:46:37,18-06-2020,09:29:32,175,0.09,0.05,0.14,3G
7847828320,192.157.28.214,8214,51.239.215.33,785,102.15.55.1,993,323788334551,8511757903,19-06-2020,23:46:18,20-06-2020,07:57:01,595,0.02,0.07,0.09000000000000001,3G
7847828320,172.25.235.108,8093,0.223.18.204,2775,130.15.227.226,8003,817148780324,8985189573,05-06-2020,05:02:29,14-06-2020,08:06:11,481,0.0,0.03,0.03,2G
7847828320,10.57.149.20,7437,227.222.72.255,7961,165.33.102.189,8081,379746859292,7838450257,02-06-2020,04:59:44,05-06-2020,00:59:21,992,0.01,0.07,0.08,3G
7847828320,172.20.13.207,4753,149.36.84.204,8064,196.227.189.5,58128,607663521405,9239270993,05-06-2020,06:49:39,10-06-2020,17:10:15,153,0.01,0.04,0.05,3G
7847828320,172.26.65.41,2786,237.41.48.181,3756,199.175.46.195,40017,104811204519,9090042658,19-06-2020,13:18:33,20-06-2020,08:15:23,727,0.07,0.0,0.07,2G
7847828320,10.143.98.17,5410,94.45.187.150,3327,184.26.178.73,443,543737173943,8128370071,09-06-2020,23:17:18,18-06-2020,11:38:43,844,0.08,0.0,0.08,2G
7847828320,172.29.245.58,3858,24.151.190.167,498,149.90.171.194,7275,823441723364,7892845712,05-06-2020,23:23:39,18-06-2020,18:57:45,829,0.03,0.0,0.03,2G
7847828320,172.24.234.115,8492,249.236.190.178,789,139.205.228.123,40020,690836992322,8659553752,16-06-2020,09:21:18,17-06-2020,06:58:54,895,0.04,0.04,0.08,3G
7847828320,192.249.244.111,2673,127.28.234.202,2574,52.193.123.230,8025,831732534383,8037675977,08-06-2020,21:09:45,18-06-2020,14:17:04,155,0.01,0.01,0.02,2G
7847828320,10.117.246.224,3436,166.100.1.194,603,5.205.11.239,40004,110229223638,9493924930,05-06-2020,18:04:12,05-06-2020,22:44:22,391,0.02,0.0,0.02,3G
7878418974,192.72.85.23,4346,161.204.64.243,2168,94.2.140.238,40019,364772062167,8063443318,07-06-2020,18:54:23,08-06-2020,00:42:18,401,0.07,0.04,0.11000000000000001,2G
7878418974,10.112.158.67,7947,51.4.174.222,9999,58.73.226.59,5222,203218199947,7718697428,06-06-2020,05:20:34,12-06-2020,05:43:46,937,0.03,0.04,0.07,2G
7878418974,172.29.213.252,5632,116.27.159.255,2463,237.117.92.166,40031,515639166564,8979350447,10-06-2020,07:13:00,17-06-2020,11:02:37,767,0.02,0.06,0.08,3G
7878418974,10.250.246.216,3025,21.254.144.200,1836,124.223.73.97,5222,817086259805,7467468142,03-06-2020,23:01:52,19-06-2020,21:28:17,728,0.06,0.01,0.06999999999999999,2G
7878418974,10.46.32.179,9509,95.93.96.92,9389,169.166.199.117,58128,198054511064,8049842462,12-06-2020,12:23:15,17-06-2020,01:54:57,738,0.07,0.01,0.08,3G
7878418974,10.29.217.10,9383,26.75.188.203,795,242.24.124.116,40008,880418415446,8409433387,18-06-2020,02:47:07,20-06-2020,20:30:19,264,0.0,0.06,0.06,3G
7878418974,10.95.41.20,3587,81.53.171.201,8077,230.175.160.53,40029,416350481778,9551672884,08-06-2020,19:02:06,15-06-2020,06:47:54,185,0.02,0.06,0.08,3G
7878418974,172.28.70.248,8177,206.145.226.217,8001,201.2.237.166,40020,823313452880,8105040048,20-06-2020,20:23:18,20-06-2020,20:37:27,253,0.08,0.01,0.09,3G
7878418974,10.14.218.82,2231,37.168.173.117,2999,95.190.136.88,40019,709980100265,8048268835,02-06-2020,23:49:40,10-06-2020,00:37:41,297,0.03,0.03,0.06,3G
7878418974,172.28.199.6,9451,109.24.30.250,4810,195.27.81.12,40034,439541008377,7438657230,08-06-2020,11:23:11,15-06-2020,20:37:45,505,0.0,0.06,0.06,2G
7878418974,172.21.108.42,2284,201.21.73.187,8863,7.74.175.76,40008,260056160617,7344170704,14-06-2020,12:17:42,15-06-2020,12:57:38,651,0.0,0.09,0.09,3G
7878418974,172.17.156.178,7803,125.102.237.143,4952,170.236.83.15,49152-65535,896794971630,8582172637,12-06-2020,20:37:35,16-06-2020,15:54:46,529,0.01,0.01,0.02,3G
7878418974,10.160.145.166,6928,162.246.24.229,3273,83.47.90.101,40005,879375603197,7024689855,04-06-2020,03:44:20,15-06-2020,10:26:32,651,0.08,0.07,0.15000000000000002,3G
7878418974,10.90.116.89,182,240.235.169.121,5639,233.47.48.21,443_,681957360476,7921950821,14-06-2020,19:13:06,18-06-2020,00:15:53,351,0.02,0.08,0.1,3G
7878418974,172.16.149.83,3964,182.29.180.65,8636,215.242.2.41,40031,783928920352,9640678806,08-06-2020,19:20:44,10-06-2020,10:29:40,816,0.0,0.08,0.08,3G
7878418974,172.24.18.209,706,141.237.77.62,5534,200.47.191.38,8013,241538189916,7058473454,16-06-2020,19:00:23,20-06-2020,10:26:27,110,0.06,0.07,0.13,3G
7878418974,10.170.143.82,9380,141.164.158.189,2121,230.240.219.58,8017,969577351282,7470037191,15-06-2020,05:10:28,19-06-2020,02:25:12,930,0.04,0.04,0.08,2G
7878418974,172.26.78.73,8276,209.136.77.199,57,204.3.71.252,8025,734733446112,8513295006,18-06-2020,23:52:16,19-06-2020,14:15:21,940,0.01,0.08,0.09,3G
7878418974,10.141.234.112,5963,94.144.249.22,7925,41.97.59.199,8003,495007508176,9886731714,20-06-2020,11:45:58,20-06-2020,16:28:09,309,0.01,0.03,0.04,3G
7878418974,192.115.39.235,3194,37.38.203.99,7884,26.169.53.127,8013,764840906222,8940210828,08-06-2020,10:18:52,14-06-2020,03:42:19,540,0.01,0.01,0.02,2G
7878418974,192.74.154.133,490,164.148.166.40,4520,134.3.253.30,5242,572878567756,7808031715,14-06-2020,05:02:09,18-06-2020,01:24:29,306,0.05,0.05,0.1,3G
7878418974,172.18.192.41,5982,195.49.18.140,6492,36.97.88.32,61076,812456622795,9791661670,09-06-2020,16:08:24,10-06-2020,17:11:12,884,0.0,0.03,0.03,3G
7878418974,172.26.109.227,6016,67.206.70.107,1219,118.64.191.157,8025,550227971188,9699220941,20-06-2020,02:01:00,20-06-2020,09:52:46,579,0.07,0.0,0.07,3G
7878418974,172.31.250.85,2931,48.122.61.15,7389,206.189.126.161,40029,285914656043,8237497040,10-06-2020,19:38:33,17-06-2020,02:10:45,960,0.09,0.03,0.12,2G
7878418974,10.47.240.112,8829,136.39.208.20,8370,28.87.182.56,8013,635976958301,7579508190,08-06-2020,07:34:27,10-06-2020,10:05:18,395,0.08,0.04,0.12,3G
7878418974,172.17.112.153,1188,201.86.170.123,4722,229.163.246.25,993,597151066193,7656277675,15-06-2020,12:17:10,19-06-2020,02:12:33,320,0.07,0.09,0.16,3G
7878418974,172.21.46.139,6068,207.44.246.88,363,181.104.54.56,4244,843029955009,9183580317,12-06-2020,09:44:16,18-06-2020,08:21:04,898,0.09,0.07,0.16,3G
7878418974,172.18.202.52,7749,49.252.250.25,5130,153.189.241.117,443,447616882039,8792990446,01-06-2020,22:40:19,07-06-2020,22:21:42,386,0.08,0.01,0.09,3G
7878418974,192.138.191.26,5343,236.186.183.89,5260,43.227.24.60,40031,556382381012,8928245198,16-06-2020,19:14:47,16-06-2020,23:45:26,384,0.03,0.06,0.09,2G
7878418974,172.22.203.20,3090,133.152.196.2,5243,217.127.126.67,58128,662489864054,8231885698,11-06-2020,09:22:34,11-06-2020,23:51:55,194,0.05,0.04,0.09,3G
7878418974,10.151.103.191,7359,142.107.146.248,7655,66.251.83.34,443,593146896533,9714012664,03-06-2020,13:28:56,04-06-2020,02:40:16,615,0.02,0.02,0.04,2G
7878418974,172.20.12.21,9090,31.234.170.106,6573,243.198.189.200,58128,324661603878,7662514803,19-06-2020,05:26:58,19-06-2020,06:00:42,735,0.0,0.04,0.04,3G
7878418974,10.122.198.130,2950,189.163.200.101,9523,212.18.238.1,8081,710624282345,9217234294,03-06-2020,21:33:26,13-06-2020,07:08:40,663,0.0,0.08,0.08,2G
7878418974,172.25.137.165,5781,174.82.218.77,5173,67.144.240.62,40023,915735523699,7162551934,12-06-2020,10:39:55,16-06-2020,06:54:05,561,0.01,0.07,0.08,3G
7878418974,10.13.249.71,2000,70.209.193.242,1256,167.17.111.74,49152-65535,241062955757,8610649498,17-06-2020,06:49:06,18-06-2020,23:17:43,616,0.02,0.0,0.02,3G
7878418974,192.232.25.212,8941,229.147.91.116,6334,134.200.61.243,58128,557380266517,9595022424,06-06-2020,02:38:19,16-06-2020,14:35:53,270,0.09,0.02,0.11,2G
7878418974,172.31.170.170,5026,139.220.246.222,9171,103.4.26.133,8081,400844360523,7327753969,11-06-2020,03:45:27,18-06-2020,19:31:48,966,0.04,0.06,0.1,3G
7878418974,172.22.201.217,5817,25.226.100.18,4444,196.165.170.230,40026,295008291574,8760874194,17-06-2020,14:24:57,19-06-2020,05:19:50,923,0.09,0.01,0.09999999999999999,3G
7878418974,172.19.212.179,4983,109.213.157.147,2099,198.180.48.77,40034,232311001313,7282793627,01-06-2020,06:16:06,17-06-2020,02:49:09,355,0.0,0.06,0.06,2G
7878418974,10.39.43.55,3475,238.103.25.202,5405,209.170.178.61,8013,587623444991,9992709204,18-06-2020,06:36:12,20-06-2020,16:18:37,614,0.07,0.08,0.15000000000000002,3G
7878418974,10.133.89.211,2339,37.221.17.78,6003,132.19.134.185,58128,746661041792,8918145497,09-06-2020,16:39:37,14-06-2020,06:12:19,816,0.07,0.04,0.11000000000000001,2G
7878418974,172.19.29.231,36,15.96.5.60,1905,112.36.31.189,80,109140385156,8434891351,11-06-2020,12:06:41,18-06-2020,23:21:24,351,0.02,0.08,0.1,2G
7878418974,192.99.247.212,7081,151.39.33.108,6120,39.2.217.20,40004,984563817210,9962303179,04-06-2020,11:39:17,11-06-2020,08:42:53,402,0.06,0.06,0.12,3G
7878418974,172.24.196.35,5907,188.152.38.48,3793,165.22.223.226,61076,279958957281,8619298406,08-06-2020,19:56:14,20-06-2020,17:05:04,905,0.09,0.06,0.15,3G
7878418974,10.200.180.234,1950,114.134.161.143,2315,129.126.252.143,8003,381140766254,9509857483,09-06-2020,20:24:15,20-06-2020,10:40:30,310,0.08,0.01,0.09,2G
7878418974,172.28.116.222,551,170.12.206.65,1298,249.50.231.119,40023,287849610833,9331692968,10-06-2020,07:59:50,20-06-2020,13:51:24,968,0.06,0.09,0.15,3G
7878418974,192.1.128.98,7832,236.250.245.124,4733,188.61.134.230,8003,561569414335,7650387345,11-06-2020,04:26:24,15-06-2020,20:32:52,132,0.04,0.02,0.06,3G
7878418974,10.244.160.129,5372,225.137.223.142,5373,27.212.58.222,58128,353453338718,8664230092,03-06-2020,10:45:01,11-06-2020,23:38:30,298,0.09,0.08,0.16999999999999998,2G
7878418974,192.8.252.150,2834,47.37.193.3,7805,83.0.121.187,40019,849470948819,7600385427,13-06-2020,05:10:42,20-06-2020,13:53:12,552,0.02,0.04,0.06,3G
7878418974,10.125.152.67,8696,237.191.121.191,6762,124.49.164.80,40020,236099937360,7141466551,20-06-2020,09:20:09,20-06-2020,16:03:36,206,0.03,0.0,0.03,2G
7931893370,192.186.170.181,3896,235.38.238.73,5395,38.223.239.222,40031,137979308793,8741317720,05-06-2020,08:35:03,17-06-2020,06:43:23,609,0.04,0.02,0.06,3G
7931893370,192.2.85.174,5889,61.212.104.248,8926,183.191.252.84,8024,406423799477,8447662071,18-06-2020,02:47:15,18-06-2020,14:02:43,845,0.07,0.01,0.08,2G
7931893370,172.23.154.173,8023,18.183.202.25,6976,77.210.83.241,80,976591434998,9083487518,12-06-2020,07:46:34,16-06-2020,06:45:11,548,0.05,0.05,0.1,3G
7931893370,172.30.110.178,8904,95.125.99.245,7979,103.176.234.14,8025,942894081992,9037086357,13-06-2020,22:26:44,19-06-2020,05:14:58,128,0.02,0.03,0.05,2G
7931893370,172.31.141.126,4047,154.46.102.14,1744,116.113.37.108,5223,425204668009,7614034604,12-06-2020,06:31:02,17-06-2020,18:11:55,248,0.02,0.02,0.04,3G
7931893370,172.30.57.25,5792,218.56.53.250,8025,94.23.197.251,3478-3481,554549893580,7896392166,08-06-2020,10:54:33,17-06-2020,21:53:55,601,0.02,0.07,0.09000000000000001,3G
7931893370,192.14.186.174,7525,242.105.167.18,5987,138.167.115.64,40017,376651683239,8951734556,02-06-2020,06:04:18,17-06-2020,05:59:06,502,0.04,0.01,0.05,2G
7931893370,172.17.255.207,8013,177.140.134.213,7622,214.135.161.28,40004,401127971779,9743615907,19-06-2020,02:11:39,20-06-2020,01:41:58,936,0.09,0.09,0.18,2G
7931893370,10.48.173.230,9664,123.104.139.108,1021,155.59.44.104,40032,996138610067,8539804838,16-06-2020,18:52:20,19-06-2020,19:16:23,629,0.09,0.01,0.09999999999999999,2G
7931893370,172.27.153.71,7025,138.187.109.160,5755,84.93.50.25,5222,732728208344,8248937591,16-06-2020,13:54:48,17-06-2020,20:53:56,839,0.09,0.08,0.16999999999999998,2G
7931893370,192.244.219.131,49,149.115.213.32,4154,132.7.247.232,49152-65535,112904457357,7904004922,06-06-2020,20:21:49,16-06-2020,22:00:18,375,0.0,0.06,0.06,3G
7931893370,172.31.199.150,6264,217.62.42.85,7859,234.43.205.89,40004,712859732036,9049973768,10-06-2020,23:56:14,16-06-2020,22:44:53,497,0.02,0.0,0.02,2G
7931893370,192.138.119.89,3535,114.78.214.67,9570,51.81.79.247,40004,995680004076,8390980884,05-06-2020,18:00:49,20-06-2020,08:38:12,658,0.07,0.02,0.09000000000000001,3G
7931893370,10.104.173.59,226,40.36.191.124,9183,105.244.189.50,49152-65535,252281228586,7920938986,06-06-2020,10:09:47,18-06-2020,13:51:32,666,0.02,0.07,0.09000000000000001,3G
7931893370,192.82.186.0,4565,171.13.175.70,2018,88.153.57.155,8013,152753288830,9233139496,02-06-2020,03:58:22,12-06-2020,03:19:05,968,0.01,0.01,0.02,3G
7931893370,10.72.231.101,6173,66.180.180.232,7520,101.55.233.171,40032,331153526215,7757185373,06-06-2020,16:54:00,11-06-2020,03:11:27,965,0.02,0.01,0.03,3G
7931893370,10.104.16.30,6252,121.235.235.196,9404,46.15.27.211,5223,490290561215,8728010590,13-06-2020,00:45:12,13-06-2020,17:31:04,424,0.06,0.04,0.1,2G
7931893370,192.89.131.14,5416,80.20.255.150,9608,52.73.103.209,5242,524903307976,8421064188,03-06-2020,10:16:06,10-06-2020,00:53:32,250,0.03,0.04,0.07,3G
7931893370,10.95.201.58,3968,218.51.43.189,9066,48.208.34.105,8013,224138337688,9486810090,17-06-2020,08:14:45,19-06-2020,21:28:29,668,0.07,0.03,0.1,2G
7931893370,192.224.205.210,6676,144.121.128.225,1594,151.106.229.247,7275,941826742805,7693086195,05-06-2020,14:15:59,07-06-2020,20:19:34,388,0.04,0.05,0.09,2G
7931893370,172.30.232.39,8547,36.34.57.76,3312,147.221.26.5,443_,974286017050,8029747324,13-06-2020,11:42:12,15-06-2020,16:24:16,541,0.04,0.05,0.09,2G
7931893370,192.195.88.32,9935,232.176.254.173,9037,246.185.210.237,443,741767145955,9725510333,19-06-2020,06:08:19,20-06-2020,05:40:14,458,0.07,0.01,0.08,3G
7931893370,192.249.208.166,8875,89.20.173.248,3074,27.47.162.241,3478-3481,869869999668,7822130353,10-06-2020,06:57:18,11-06-2020,05:29:09,384,0.01,0.01,0.02,3G
7931893370,172.29.39.189,908,180.24.195.34,7922,69.246.148.224,40029,324984806152,9725595354,03-06-2020,11:35:45,06-06-2020,10:48:13,198,0.01,0.04,0.05,2G
7931893370,192.43.1.228,4193,9.246.165.127,857,82.159.213.240,5228,168132770081,8111800600,17-06-2020,06:03:01,19-06-2020,06:07:24,515,0.05,0.06,0.11,3G
7931893370,10.189.231.191,6469,135.246.214.0,3720,170.162.171.167,8017,123796764941,8162749710,17-06-2020,11:24:37,19-06-2020,04:45:36,571,0.03,0.06,0.09,3G
7931893370,192.242.42.28,7356,184.39.180.182,4362,189.178.152.157,51637,954704831753,8650281626,17-06-2020,19:16:01,18-06-2020,01:01:11,977,0.01,0.02,0.03,3G
7931893370,192.76.1.130,8256,175.198.58.66,2411,99.122.209.220,40005,224520069136,8709846320,11-06-2020,17:31:37,12-06-2020,17:21:33,594,0.06,0.04,0.1,2G
7931893370,172.28.17.36,6751,244.158.45.130,1038,220.238.101.215,443_,243606481031,8293715330,06-06-2020,12:53:51,07-06-2020,22:26:14,820,0.04,0.07,0.11000000000000001,3G
7931893370,10.169.206.231,7379,23.58.111.68,4837,238.193.212.87,8024,238722027491,8188882903,07-06-2020,17:02:13,14-06-2020,06:52:24,409,0.04,0.06,0.1,2G
7931893370,172.27.231.39,7665,27.115.184.54,9032,159.114.201.127,40023,767902383502,7048252024,05-06-2020,21:44:45,15-06-2020,18:25:14,133,0.0,0.03,0.03,3G
7931893370,172.16.124.76,4152,85.78.197.59,2579,59.127.216.166,443,460585886226,8845332407,05-06-2020,10:09:19,08-06-2020,06:20:18,215,0.06,0.01,0.06999999999999999,2G
7931893370,10.234.44.14,3539,1.251.83.217,2386,109.150.24.0,51637,261477455147,7477566474,08-06-2020,14:30:10,09-06-2020,18:35:12,232,0.08,0.08,0.16,3G
7931893370,192.110.38.61,4414,63.160.166.87,8045,203.139.224.248,40034,332170189152,7405824033,15-06-2020,03:36:27,15-06-2020,21:50:08,288,0.02,0.0,0.02,2G
7931893370,172.24.187.200,826,169.104.66.34,4461,216.204.64.38,143,157686469411,8262562550,05-06-2020,09:36:30,16-06-2020,19:05:32,629,0.06,0.08,0.14,2G
7931893370,172.29.72.2,2631,112.52.28.242,4175,209.109.78.123,5228,177658005722,9725587669,14-06-2020,11:07:49,14-06-2020,19:55:04,804,0.06,0.09,0.15,2G
7931893370,10.41.249.71,5648,117.58.227.203,7171,134.107.86.56,8025,478920696929,8369650937,01-06-2020,23:34:14,09-06-2020,12:07:02,231,0.0,0.03,0.03,3G
7931893370,192.46.193.78,6762,176.1.211.42,7752,241.146.12.112,8009,191084746846,8030859497,16-06-2020,15:06:02,20-06-2020,06:40:40,531,0.03,0.04,0.07,2G
7931893370,10.1.53.25,9577,107.76.226.250,844,18.52.182.113,8003,693137285696,9162915875,17-06-2020,15:28:16,19-06-2020,08:20:54,929,0.04,0.03,0.07,3G
7931893370,10.186.216.80,9299,44.19.95.251,829,93.59.154.56,5223,475450186056,7705380323,12-06-2020,12:39:01,20-06-2020,15:42:57,822,0.09,0.01,0.09999999999999999,2G
7931893370,172.28.64.8,399,183.211.176.185,6644,104.118.1.129,8081,935893799725,9579307534,01-06-2020,04:44:20,14-06-2020,13:21:52,372,0.08,0.07,0.15000000000000002,3G
