Caller,Receiver,Date,Time,Duration,TowerID,IMEI
7460537449,9486701129,10-06-2020,17:45:59,31,40478-40081-10786859,442332504737193
7460537449,9049245896,10-06-2020,15:06:21,3,40478-7195-38202,458547181251645
7340496772,8176533060,01-06-2020,15:07:38,64,40493-7195-52982,992781961171833
9314765823,9404161064,17-06-2020,22:44:48,41,40458-3091-9363,662294814851535
9314765823,7960975658,08-06-2020,18:16:33,16,40478-35000-11332,951958095394500
9314765823,9260583568,19-06-2020,01:10:43,26,40493-503-52514049,428157247880982
9314765823,8355185232,12-06-2020,07:56:09,82,40493-2193-24061,775669722599167
9314765823,7619556780,05-06-2020,01:26:22,44,40493-7193-51732,437096648603194
9314765823,7053711318,11-06-2020,06:27:57,82,40458-5001-19728129,293330797042603
9314765823,9894000650,05-06-2020,10:44:11,75,40467-61302-34282,698781505009759
9314765823,9456530624,03-06-2020,04:54:45,35,40478-33031-19877446,306525111712095
9314765823,8791961679,16-06-2020,21:55:46,62,40478-38011-10032,251279936868026
9314765823,9071950027,11-06-2020,20:44:13,13,40478-35501-12362,465225063369030
8220775093,8355185232,17-06-2020,13:31:49,37,40458-5001-19728129,563963308992772
8220775093,7692952514,12-06-2020,20:31:39,26,40478-38011-10032,880112743062566
8220775093,7564707885,02-06-2020,03:40:51,8,40478-40081-10786859,437666278222221
8220775093,7003530430,15-06-2020,01:32:55,84,40458-2141-14053,167930063480645
8050749782,9785829899,19-06-2020,07:25:52,53,40467-61302-43512,555665416765262
8389360536,7703552164,06-06-2020,19:01:46,67,40467-61301-33011,384863632195085
8117293520,9588921416,11-06-2020,17:16:15,17,40478-42081-10755882,040937554545351
8117293520,8143436696,02-06-2020,23:11:21,41,40493-6002-39621,827047172752618
8117293520,9837467178,16-06-2020,04:14:23,88,40493-6002-39621,383795433636000
8117293520,9650815465,17-06-2020,00:40:31,27,40493-39045-38201,224476443244650
8117293520,9315745635,16-06-2020,08:26:46,6,40458-3091-20262085,697775176301239
8117293520,9511069599,10-06-2020,15:09:16,66,40493-7192-30206,482317083740209
8117293520,8669845468,17-06-2020,13:34:05,72,40493-7207-38374,691446291854561
8117293520,8723666171,20-06-2020,09:13:09,5,40478-30932-10371,983079025390053
8117293520,8764288408,05-06-2020,23:52:00,4,40467-61302-34282,070749943875508
9404161064,9332849295,19-06-2020,03:49:30,11,40467-61302-43873,486445591061025
9404161064,8355185232,17-06-2020,14:51:58,7,40493-7193-51732,161856237721737
9404161064,8487557049,04-06-2020,05:48:06,66,40493-1150-38252,680904806155098
9835872997,7567506496,05-06-2020,22:39:28,60,40478-33081-20206797,468521187585143
9835872997,8725920346,11-06-2020,05:04:19,9,40478-40081-10786859,646321846309360
9835872997,8586724007,10-06-2020,09:08:39,20,40493-6002-7189,254403635114832
9835872997,8071687275,07-06-2020,06:20:49,53,40458-5001-19728129,730127684125783
7458049295,7687533998,12-06-2020,23:52:54,5,40493-903-37951,158635627521803
9165828365,8341403859,18-06-2020,17:25:00,36,40493-903-39849040,345499337199001
9165828365,7213448628,06-06-2020,20:23:13,53,40478-38009-10112,331302267812975
9165828365,7847828320,04-06-2020,22:02:34,9,40493-6002-61303,947208868439641
9588921416,7211407706,14-06-2020,06:34:06,8,40478-35000-11332,052468376913248
9588921416,9652464363,05-06-2020,16:10:28,40,40478-38011-11723,741626853554563
9189441329,8773233981,13-06-2020,11:02:26,49,40458-3091-20261816,448073313987467
9189441329,7166623764,10-06-2020,12:03:33,83,40478-33081-20207247,891326346762274
9189441329,8487557049,02-06-2020,06:30:51,22,40458-2131-13202,635635891252697
9189441329,9486701129,20-06-2020,16:08:25,56,40478-41081-10788394,656712048656046
9189441329,7230137725,17-06-2020,02:59:28,16,40493-1150-38981,792309902015114
9189441329,7313039157,17-06-2020,15:59:22,12,40493-6002-39621,827676706167953
8929413069,9260583568,11-06-2020,10:35:21,78,40478-38009-10112,806932497335976
8929413069,9270116186,20-06-2020,19:45:16,17,40493-2193-38661,944979981387620
8599307910,7313039157,07-06-2020,06:10:41,95,40478-38011-11723,815121838824105
8599307910,9483121084,19-06-2020,03:54:16,92,40493-903-38141,814085815533168
8599307910,7966891402,03-06-2020,09:55:59,79,40493-903-39849040,753720393379163
8599307910,9260583568,12-06-2020,21:27:20,95,40493-1150-38981,702848453911864
8071687275,8751633832,08-06-2020,15:40:01,80,40493-39045-38201,385188308019370
8071687275,7190266192,15-06-2020,07:02:03,95,40493-7192-58912,795011837898126
8071687275,8050749782,14-06-2020,07:56:29,93,40478-38009-10112,455888062441836
8071687275,9372534747,16-06-2020,16:32:12,96,40478-41081-10830122,760455952960466
8071687275,7178431275,16-06-2020,06:35:55,48,40493-6002-7189,128021742034628
8071687275,7878418974,07-06-2020,14:42:06,2,40493-7207-38374,289794245334918
8071687275,9109709886,07-06-2020,19:18:24,32,40493-7193-51732,879179153216292
8071687275,8782152255,06-06-2020,08:44:22,28,40478-30976-22813,710928105884657
8071687275,8588359195,10-06-2020,17:13:29,3,40493-7192-30206,645456812776571
8040315838,7729730310,17-06-2020,15:25:04,39,40493-2186-24872,606470188765299
8040315838,7211407706,17-06-2020,12:11:30,77,40493-7193-23613,868625944562115
8040315838,9049245896,09-06-2020,08:20:49,29,40458-3091-20261816,212300768034301
8040315838,8007977426,01-06-2020,22:01:20,64,40493-903-38141,783480811819279
8040315838,7267853125,03-06-2020,23:09:44,71,40458-3091-9363,303998986095220
8040315838,8548021168,20-06-2020,06:16:55,65,40493-6002-39621,254214007486668
8651896152,9972715224,01-06-2020,01:44:54,76,40493-903-1564901,099677521912279
8651896152,9707275148,17-06-2020,02:18:00,7,40493-6002-3082,938653294909499
8651896152,8050749782,01-06-2020,14:54:44,97,40478-33081-20206486,455451187519844
8651896152,9278822497,20-06-2020,20:34:07,38,40493-1150-58271,269419298274124
8651896152,7316057546,18-06-2020,02:03:21,57,40458-2131-13181,123927543193205
8651896152,8325549000,20-06-2020,19:00:07,49,40478-33081-20206916,259122385984740
8651896152,8650807946,16-06-2020,15:44:33,40,40493-7193-51732,021125358738882
8651896152,8588359195,05-06-2020,17:53:32,73,40467-61301-33011,193908251904438
8651896152,9736346188,17-06-2020,22:42:04,45,40493-6002-61303,448501021965019
8447933794,9019961866,16-06-2020,21:43:52,67,40493-7192-25958,077256141682882
8447933794,7178431275,09-06-2020,04:21:54,85,40493-503-52514049,403564772621106
8447933794,8978659684,13-06-2020,12:30:33,10,40493-1150-38981,964256526759965
8447933794,9711336238,19-06-2020,08:20:51,32,40478-38010-12233,983027696858440
8447933794,9804922317,12-06-2020,00:45:39,66,40493-6002-7189,494374845655151
8447933794,8770083442,07-06-2020,16:22:56,96,40493-1150-38252,059840851060594
8447933794,9932083571,13-06-2020,10:24:23,90,40458-3091-20260516,478783743004353
7472526112,8232880919,18-06-2020,17:59:07,52,40478-38009-10982,269623768430630
7472526112,8650807946,17-06-2020,13:10:55,13,40467-61302-43512,758727052391111
7472526112,8585591545,08-06-2020,09:58:35,1,40493-903-39849040,167776936771417
7472526112,8782152255,09-06-2020,06:50:34,74,40493-7192-25958,155841907671970
7472526112,7960975658,02-06-2020,17:50:25,27,40493-7207-36822,760340262285446
7472526112,8355185232,16-06-2020,11:08:43,1,40478-38004-10762,217414869470930
7472526112,9848809678,15-06-2020,15:39:34,100,40458-3091-20262085,555166301234359
7303986079,8588359195,12-06-2020,09:11:23,58,40478-38011-11723,821887320235155
7303986079,8489285528,01-06-2020,23:10:14,55,40493-903-37951,720460760575365
7303986079,9213487347,16-06-2020,23:44:31,50,40478-38009-10982,937509716151218
9483121084,9260583568,17-06-2020,06:54:28,61,40493-7193-23613,524052111459953
9004607595,9926287888,01-06-2020,18:35:25,51,40493-903-38141,654582658278154
7692952514,8978659684,04-06-2020,00:43:49,59,40493-1150-38252,041150212891036
7692952514,8803318491,12-06-2020,15:17:19,4,40458-3091-20260037,276314278012286
7692952514,8341403859,08-06-2020,11:35:26,87,40478-4101-33057,575497118090579
7692952514,8612724460,15-06-2020,11:10:01,6,40458-5001-19728129,707482704612051
7692952514,7213448628,06-06-2020,16:11:40,45,40458-3091-9363,986822123913113
7692952514,7931893370,11-06-2020,10:57:50,67,40493-39045-62303,426071425717458
8954296500,9372534747,10-06-2020,02:24:48,26,40493-503-52198145,742410571296202
8954296500,9785829899,01-06-2020,18:00:14,60,40458-3091-20260037,798834754024330
8954296500,9109709886,11-06-2020,05:30:06,25,40478-33031-19878507,886239078926029
8954296500,8588359195,01-06-2020,19:06:01,93,40467-61302-43882,499361618120938
8954296500,7567506496,06-06-2020,01:54:16,9,40493-1150-38261,915357720502076
8725920346,8586724007,18-06-2020,15:29:49,78,40493-7192-30206,346280633202647
8725920346,8569852722,06-06-2020,05:15:20,64,40478-33081-20207247,554926223274711
8725920346,9333239478,15-06-2020,20:08:13,99,40493-903-1520850,490235402317403
7742774453,9071950027,08-06-2020,23:51:23,6,40493-1150-38313,456674028044192
7742774453,9315745635,02-06-2020,03:19:01,81,40458-5001-19728129,799287057871974
7742774453,7997309601,13-06-2020,23:25:31,50,40467-1164-10423,371365410834985
7742774453,9625297718,09-06-2020,17:25:34,53,40467-61821-1213899,075934470883159
7967350539,8748742366,03-06-2020,19:17:36,20,40493-903-1543479,307198725299252
8524358625,7467068957,05-06-2020,14:08:16,57,40493-2193-38661,953973776598745
8524358625,8350925266,12-06-2020,17:52:01,48,40478-4101-33057,706867076475379
8524358625,9868354680,16-06-2020,06:26:07,12,40478-33031-19877446,747029815648256
8524358625,8900607066,10-06-2020,06:27:05,58,40467-61302-43512,348430630996265
8524358625,7508630221,04-06-2020,18:03:40,24,40458-3091-20259817,608190740969936
8524358625,7213448628,08-06-2020,09:49:30,86,40467-1108-46161,879520961408639
8902240216,7340496772,10-06-2020,17:04:40,84,40493-2186-24872,685405315337847
8902240216,8962812945,17-06-2020,06:07:29,24,40458-3091-20261685,748800779951461
8902240216,8171167598,03-06-2020,10:58:53,26,40493-7195-23957,618372154213513
8443673197,9780775032,17-06-2020,08:40:20,70,40458-3091-20260516,434505527951688
8443673197,9109709886,10-06-2020,04:06:13,80,40478-38004-10762,590116375718786
8443673197,8489285528,04-06-2020,06:32:03,72,40458-5001-19728129,122951782785349
8443673197,8171167598,01-06-2020,15:53:14,41,40493-903-1520850,214604358452997
8443673197,9780775032,01-06-2020,20:54:54,26,40493-903-1543479,190751855820006
8443673197,8257366063,08-06-2020,12:32:24,58,40478-35500-12111,810758164612675
8443673197,7178431275,04-06-2020,02:58:11,20,40478-33081-20206507,864973662209395
8443673197,9620842470,13-06-2020,22:33:16,77,40478-38004-11872,274288427481709
7268518192,8791961679,03-06-2020,01:30:07,16,40467-61821-1213899,191414711454417
7268518192,8487557049,02-06-2020,16:29:36,69,40478-33081-20206797,260590689052283
7268518192,7316057546,02-06-2020,23:38:36,71,40478-38004-10762,292918596087837
7268518192,9270116186,05-06-2020,08:22:22,69,40467-61302-43882,904299606575078
9617435579,8773233981,04-06-2020,22:57:53,67,40493-903-38141,226174069259939
9617435579,8167930169,15-06-2020,17:49:58,12,40478-33081-20206916,891101753190764
9617435579,9428253215,07-06-2020,06:33:10,49,40458-3091-20261857,423091915576912
9617435579,9189441329,11-06-2020,14:34:44,53,40493-7207-27476,859392041578266
9071950027,8350925266,11-06-2020,07:18:39,2,40493-903-1520850,836614402481447
9071950027,9428253215,06-06-2020,00:57:22,10,40458-3091-20259817,706216286782821
9071950027,8142775235,10-06-2020,04:01:51,14,40493-7195-23957,089729646935570
9071950027,8599307910,12-06-2020,23:43:53,8,40458-2131-13181,195657758563844
9071950027,9019961866,11-06-2020,11:00:41,44,40478-41081-10756137,960168078553722
9071950027,7682094506,01-06-2020,23:02:30,72,40493-7193-23613,112672535653062
9071950027,9824296580,18-06-2020,19:51:42,99,40478-41081-10830122,764776446714154
9071950027,8447933794,15-06-2020,20:46:54,68,40478-33081-20206507,260386328458401
9071950027,7178431275,20-06-2020,11:04:18,93,40493-7195-52982,820198125254848
9071950027,9850579143,09-06-2020,17:11:16,35,40493-903-1520850,338011783217112
9620842470,8572332595,14-06-2020,04:05:55,19,40493-7195-23957,472811360389550
9620842470,8572332595,15-06-2020,14:52:35,92,40478-38011-10032,314291438236321
9620842470,9904792737,04-06-2020,10:34:28,64,40478-35500-10093,320871390501109
9620842470,8920462184,17-06-2020,12:35:55,23,40493-903-37951,472875759745555
9620842470,7230137725,20-06-2020,11:57:39,69,40458-3091-20259817,777998075985265
9620842470,8548021168,04-06-2020,05:06:40,81,40458-3091-20260516,880432056887914
9652464363,8171167598,17-06-2020,23:51:33,53,40478-38004-11872,592875842074321
9652464363,7467068957,15-06-2020,19:52:58,87,40458-3091-20261816,839900795451845
9652464363,8803318491,15-06-2020,18:37:04,6,40493-39045-62303,167928758315936
9652464363,7694823496,20-06-2020,05:31:36,93,40478-33031-19878507,726013872390340
9652464363,9804922317,19-06-2020,01:35:15,36,40493-6002-7189,497125316449136
9652464363,8257366063,02-06-2020,01:40:07,24,40467-61301-33011,729400463193516
7687533998,8167930169,07-06-2020,09:20:18,80,40478-33081-20206916,218233561303934
7687533998,9848809678,19-06-2020,20:14:49,7,40478-4101-33057,601689555019704
7687533998,8413689727,11-06-2020,10:59:15,96,40493-6002-39621,949017643120141
7687533998,9041471577,11-06-2020,23:22:14,55,40493-7192-30206,601945795187341
7217467582,9807239435,16-06-2020,05:30:46,81,40458-2131-13052,766903408241241
7217467582,8443673197,14-06-2020,11:58:03,4,40478-38011-10032,625239927643592
7217467582,8350925266,20-06-2020,06:49:26,43,40467-61301-33011,528943439353144
7217467582,8929413069,15-06-2020,10:48:00,25,40467-61302-43981,669090945045460
7217467582,7337194074,17-06-2020,15:27:28,77,40478-33081-20206797,761618253981327
7217467582,8050749782,02-06-2020,16:10:03,92,40467-61301-33011,823242129731033
7217467582,7460537449,06-06-2020,05:33:41,5,40493-903-1509547,668412822197331
8350925266,9473565933,02-06-2020,06:41:21,41,40493-1150-58271,628675862680561
8350925266,8167930169,08-06-2020,10:28:05,47,40493-1150-38261,155435031817336
8350925266,7460537449,17-06-2020,16:03:58,46,40478-30976-22813,364860581361885
8350925266,8511073884,05-06-2020,07:40:14,24,40478-33081-20206797,483283029673706
8350925266,8782152255,04-06-2020,19:21:06,55,40478-33031-19877446,634854656830473
8350925266,9449333683,20-06-2020,11:18:15,73,40478-41081-10756137,377764627522718
8350925266,9449663872,11-06-2020,16:37:59,53,40478-30976-22813,317992603191947
8350925266,7966891402,17-06-2020,11:02:18,31,40478-30932-10371,700565743539853
8350925266,8978659684,02-06-2020,22:36:31,2,40478-33081-20206486,977642034961516
7267807662,9449663872,10-06-2020,19:38:06,63,40493-7207-38374,006344475561937
8578614940,8978659684,15-06-2020,21:00:57,43,40478-38011-10032,869752027538564
8578614940,8902240216,07-06-2020,18:11:07,29,40493-7192-30206,142890102079106
8578614940,9894000650,16-06-2020,00:13:43,98,40458-3091-20259866,351393618968985
8578614940,7742774453,15-06-2020,21:35:29,5,40478-38004-11872,804323343757890
8578614940,8444917888,10-06-2020,13:01:01,77,40458-1507-2647,482305840541512
7053711318,8954296500,20-06-2020,10:25:00,74,40458-3091-20261685,568582908901142
7053711318,7682094506,11-06-2020,08:09:23,26,40478-38004-11872,514310663456230
7053711318,8966091963,10-06-2020,15:27:18,88,40458-1507-2647,568672964913711
7053711318,9804922317,14-06-2020,20:12:11,25,40493-503-52198145,586632344904188
7053711318,9026634120,16-06-2020,09:11:32,79,40493-6002-7189,057402805839990
7053711318,8929413069,16-06-2020,17:55:54,37,40478-35500-10093,780813034529761
7053711318,9894000650,15-06-2020,22:45:03,78,40458-3091-20261685,850685322073680
8208686731,9333239478,02-06-2020,15:16:59,17,40478-33081-20207247,538552846872742
8117953848,8027709164,19-06-2020,09:55:26,1,40478-38004-11872,867869696220332
8117953848,8978659684,17-06-2020,18:58:59,63,40493-1150-38252,212607264479704
8117953848,7619556780,04-06-2020,03:11:52,64,40478-38010-11022,032889077039639
8117953848,9617435579,03-06-2020,09:45:57,39,40458-3091-20261857,539941859470104
8117953848,8669845468,04-06-2020,19:24:15,51,40493-1150-38252,703595563103216
9449333683,7966891402,05-06-2020,03:22:45,72,40478-33031-19916115,665000843684631
9449333683,8027709164,18-06-2020,16:15:55,36,40493-7195-52982,300095066478245
9449333683,7277332847,10-06-2020,21:14:40,2,40493-903-1543479,820669345045684
8773233981,9868354680,12-06-2020,23:46:55,92,40493-903-37951,820560795390476
8773233981,8586724007,06-06-2020,10:07:32,68,40458-2131-13202,030088277417992
8773233981,7190266192,06-06-2020,17:48:28,10,40493-39045-38201,420344311635188
8773233981,9807239435,15-06-2020,19:13:23,64,40458-3091-20260516,779109519827358
8773233981,9650815465,06-06-2020,10:35:43,40,40493-39045-62303,489117652463685
8773233981,9314765823,08-06-2020,00:25:30,45,40493-903-1564901,862851035198414
8167930169,8586724007,09-06-2020,16:21:32,13,40467-61302-43873,396642244258277
9868354680,9367001021,10-06-2020,23:30:02,65,40478-33081-20207247,972055164145238
9868354680,7129784200,05-06-2020,00:36:38,91,40478-38010-11022,714550993950717
9868354680,7337194074,07-06-2020,06:18:40,23,40478-4101-33057,561403730055771
9625297718,7458049295,18-06-2020,16:05:37,54,40467-61301-33011,687284694521383
9625297718,8920462184,20-06-2020,19:56:19,61,40478-33031-19916115,107385865661838
9625297718,8220775093,02-06-2020,12:26:16,21,40493-903-1543479,661495331381546
9625297718,9109709886,14-06-2020,18:24:39,97,40467-1108-46161,175884104036332
9625297718,9449663872,11-06-2020,01:26:12,94,40458-1507-2647,875605522996059
9625297718,8751633832,05-06-2020,14:40:48,81,40493-503-52514049,806373382162420
9625297718,7630969835,09-06-2020,02:29:58,85,40458-1507-2647,505508448659627
9625297718,7364521847,10-06-2020,00:37:25,41,40478-41081-10756137,375226746177941
9625297718,8511073884,11-06-2020,10:59:07,8,40493-7192-30206,677504097596910
9625297718,8027709164,09-06-2020,20:02:28,78,40493-7207-36822,302602748770315
9449663872,7847828320,17-06-2020,08:56:42,58,40478-38010-12233,358080250307858
8487557049,9315745635,07-06-2020,13:05:05,37,40478-33141-20599442,668221429547358
8487557049,8045631188,13-06-2020,08:26:51,13,40478-38004-11872,234438129918705
8487557049,7729730310,01-06-2020,13:42:17,60,40478-33081-20206486,374284504409864
8257366063,7137000788,11-06-2020,05:23:59,89,40478-35500-12111,688303242209461
8257366063,8756694485,08-06-2020,08:55:53,56,40493-903-39849040,702799849787317
8257366063,8773233981,10-06-2020,23:06:37,50,40493-7193-51732,955574174448414
8257366063,8489285528,01-06-2020,23:33:45,67,40458-3091-20260037,580464047535240
8257366063,9904792737,10-06-2020,23:48:12,95,40493-903-38141,832055747282171
8257366063,8725920346,16-06-2020,04:11:59,22,40478-35501-12362,568591390444888
8257366063,9314765823,16-06-2020,10:56:53,46,40458-3091-20260516,770987576677656
8232880919,9074636167,06-06-2020,02:17:12,60,40493-1150-38313,902106459982504
8232880919,9804922317,02-06-2020,19:34:11,87,40478-35501-12362,879828627076624
8444917888,9620842470,14-06-2020,19:47:20,67,40467-1108-46161,974382025922086
8444917888,7267807662,06-06-2020,21:58:50,68,40493-7207-38374,357587032527954
8444917888,8978659684,09-06-2020,07:20:11,82,40458-2141-14053,895114472874905
8444917888,8569852722,11-06-2020,11:22:59,39,40478-41081-10788394,861549267548748
8444917888,9711336238,12-06-2020,23:25:53,7,40467-61302-43882,608695159376235
8444917888,9019961866,17-06-2020,08:44:29,94,40458-1507-2647,371525080837242
8444917888,8176533060,15-06-2020,07:52:37,59,40467-61302-34282,210468040980222
8444917888,9449333683,03-06-2020,03:38:09,60,40478-38011-11723,612588841948382
8444917888,8548021168,11-06-2020,00:15:13,83,40478-33081-20206486,990822206023668
8770083442,8344102744,14-06-2020,10:00:05,97,40478-4101-33057,884776760352820
8770083442,8143436696,17-06-2020,16:39:21,15,40478-35500-12111,478902694006136
8770083442,8444917888,03-06-2020,23:57:35,19,40458-3091-20261857,737593343709778
8770083442,9213487347,15-06-2020,19:33:52,76,40493-903-1564901,044321137342556
8770083442,8599307910,03-06-2020,08:17:55,10,40458-2131-13202,581013921151023
8770083442,8413689727,09-06-2020,03:57:07,45,40478-41081-10788394,086971797999093
8770083442,7161205731,01-06-2020,03:38:16,53,40458-4101-10489,236253463141114
8770083442,8966091963,15-06-2020,17:20:46,14,40493-7192-25958,214952445732959
8143436696,8756694485,19-06-2020,16:00:04,42,40478-33141-20599442,688728109652345
8143436696,8433526836,10-06-2020,20:32:31,39,40493-6002-7189,999878842299005
8143436696,7703552164,16-06-2020,21:08:35,6,40478-33031-19877446,540384726366686
8143436696,9511069599,11-06-2020,14:32:04,16,40478-33031-19877446,746609593201858
9372534747,8756694485,02-06-2020,07:40:48,66,40458-2131-13052,657561089797215
9372534747,8142775235,05-06-2020,09:02:43,39,40458-2131-13202,609005380567726
9372534747,9189441329,01-06-2020,05:40:53,47,40493-903-1537295,679102057576981
9372534747,7571564641,12-06-2020,18:34:38,82,40478-33031-19916115,022052545043352
9372534747,7117512524,05-06-2020,07:21:21,7,40493-7195-23957,551485871971411
8102142826,8072381678,20-06-2020,18:08:37,25,40478-41081-10788394,489136685993933
8102142826,7694823496,20-06-2020,02:31:33,48,40478-35000-11332,966880774845661
8102142826,8966091963,17-06-2020,09:06:20,50,40493-6002-61303,647449947630958
7581033199,8208686731,07-06-2020,15:07:54,24,40478-35500-10093,724204772078989
7581033199,9904792737,16-06-2020,18:13:23,36,40467-4105-14307,884825994585687
7581033199,9213487347,09-06-2020,10:34:36,83,40493-903-1564901,091304978096184
7581033199,8444917888,19-06-2020,19:18:36,86,40493-903-1520850,332572619485843
7581033199,9249094540,19-06-2020,05:50:00,13,40467-61301-49601,658187714956755
7581033199,7571564641,07-06-2020,10:37:12,85,40493-7193-23613,209321858400821
7581033199,9041471577,12-06-2020,15:20:34,85,40493-903-1509547,021720530876506
7581033199,7630969835,04-06-2020,06:00:22,66,40493-6002-3082,417113986393885
7581033199,9392984334,10-06-2020,12:49:29,50,40493-2186-24872,370822806299908
9332849295,8824403719,14-06-2020,12:49:37,31,40458-3091-20260516,802758028306459
9332849295,8117953848,16-06-2020,06:44:41,27,40493-903-1565601,433023744139211
9332849295,9716196520,09-06-2020,19:18:43,11,40493-903-1515704,445238976998146
9332849295,9071950027,04-06-2020,18:24:21,96,40467-61302-34282,360814876815619
9332849295,7337194074,04-06-2020,09:38:07,97,40478-33031-19878507,387051557250330
9332849295,8389360536,07-06-2020,21:54:12,73,40493-903-1520850,684976115728015
9332849295,7161205731,09-06-2020,19:49:05,54,40478-41081-10788394,630434068295591
9473565933,9428253215,17-06-2020,15:58:49,72,40478-41081-10962474,631393080457215
9473565933,7931893370,15-06-2020,21:36:40,12,40493-2186-24872,805592281433457
9473565933,8167930169,03-06-2020,17:20:01,78,40493-7195-52982,887061942412678
9473565933,9932083571,07-06-2020,17:14:16,83,40493-7193-51732,149985063345585
9473565933,9588921416,04-06-2020,09:40:55,84,40478-33081-20206507,966372534066881
9473565933,9963086594,03-06-2020,07:54:13,17,40478-7195-38202,112534797832336
9473565933,9998315563,12-06-2020,16:19:20,6,40478-38009-11721,360442559482018
9473565933,8650807946,18-06-2020,05:03:34,23,40493-903-1543479,644894193750555
9785829899,8978659684,06-06-2020,01:56:15,92,40493-39045-62303,475920544724795
9785829899,9217826663,12-06-2020,12:28:06,24,40458-3091-9363,895826452642013
9785829899,7178431275,08-06-2020,17:25:52,82,40478-33081-20206916,368947975287785
7682094506,9315745635,02-06-2020,16:05:17,3,40458-2141-14053,110028732941766
7682094506,8433526836,04-06-2020,20:07:43,49,40478-35000-11332,641050454302831
8650807946,9213487347,14-06-2020,13:46:26,1,40458-3091-20259866,631289207262394
8650807946,9456530624,08-06-2020,09:25:16,98,40493-903-1537295,313332340105348
8650807946,9932083571,16-06-2020,09:35:53,50,40493-503-52198145,472631975154676
8650807946,9019961866,09-06-2020,10:04:15,5,40493-903-1509547,290444267390394
8650807946,7526013341,05-06-2020,13:35:36,9,40458-1507-2647,775957929894440
8650807946,8257366063,13-06-2020,14:45:56,23,40458-3091-20259817,645897939360316
8650807946,9315745635,18-06-2020,09:29:09,22,40478-7195-38202,897095726840429
8650807946,9270116186,06-06-2020,09:49:07,10,40458-3091-20259866,744790039731814
8650807946,8524358625,08-06-2020,19:43:57,46,40467-61301-33011,389863950647019
8650807946,7178431275,01-06-2020,13:07:04,92,40493-7192-30206,120015808176965
7161205731,7703552164,20-06-2020,20:20:24,75,40493-7195-52982,326724791057674
7161205731,9616692777,03-06-2020,22:34:49,22,40493-903-1564901,882103625371535
7161205731,7650607931,11-06-2020,05:37:13,54,40467-61302-43882,001238427706016
7729730310,9625297718,07-06-2020,16:31:05,60,40493-503-52514049,900559414426401
7729730310,7997309601,07-06-2020,02:09:49,47,40458-2131-13181,197736997762750
7729730310,9625297718,07-06-2020,00:00:18,56,40458-1507-2647,168327809637344
7729730310,8050749782,13-06-2020,12:21:59,82,40493-39045-62303,572325645188839
7729730310,9804922317,17-06-2020,22:46:11,34,40493-7207-38374,856155210880510
7729730310,8548021168,17-06-2020,01:07:04,12,40493-7192-58912,581641453583268
7729730310,9340552262,04-06-2020,00:19:44,81,40478-33081-20207247,028027748338189
7729730310,8650807946,03-06-2020,06:33:50,85,40478-38010-11022,938640945086628
7729730310,7003530430,06-06-2020,21:51:20,19,40458-2141-14053,552513727940136
8489285528,9019961866,05-06-2020,14:01:44,31,40478-38004-10762,584222555259993
8489285528,8962812945,12-06-2020,07:41:38,19,40458-3091-20261816,325551936379698
8489285528,8770083442,01-06-2020,23:02:44,32,40478-7195-38202,842033338649133
8489285528,8773233981,17-06-2020,03:44:36,63,40478-38004-10493,113581469560367
8489285528,9625297718,13-06-2020,02:01:44,77,40478-35000-11332,015254510914152
8489285528,8569852722,14-06-2020,02:39:19,7,40493-503-52514049,042170066538243
8489285528,8890158005,10-06-2020,11:00:30,2,40478-38010-12233,203159521365438
8489285528,8900607066,13-06-2020,13:49:44,73,40493-1150-38261,163859407437516
8489285528,8902240216,17-06-2020,04:22:47,72,40478-33141-20599442,249527419372431
7337194074,9019961866,05-06-2020,06:42:41,87,40467-61302-43981,465633806197608
7337194074,7211407706,14-06-2020,05:58:47,86,40458-3091-9363,414041498045188
7337194074,7797304716,07-06-2020,16:00:57,8,40458-3091-20259817,969782592515950
9316215026,7316057546,11-06-2020,08:42:32,9,40493-903-1509547,526773241899533
9316215026,7729730310,02-06-2020,01:10:19,32,40493-903-1515704,803540223343654
9316215026,7458049295,14-06-2020,06:32:03,84,40493-6002-29967,616966491883409
9316215026,7178431275,03-06-2020,18:09:17,43,40493-2193-38661,752283376726103
7364521847,8344102744,10-06-2020,13:56:43,42,40478-33081-20207247,375650952734493
7364521847,7742774453,02-06-2020,13:25:46,5,40478-33081-20206797,385391742140029
7364521847,8443673197,02-06-2020,19:56:27,50,40478-38004-11872,618435851026997
7364521847,8805786023,07-06-2020,12:24:25,51,40478-33031-19878507,869267080220535
7364521847,9617435579,18-06-2020,14:53:47,76,40493-903-1520850,159431289185479
7364521847,9894000650,09-06-2020,15:11:03,42,40478-30976-22813,415689060051702
8920462184,7703552164,03-06-2020,10:03:42,1,40493-7207-38374,543388579496132
8920462184,7650607931,03-06-2020,20:51:03,16,40493-1150-38261,032995694069438
8920462184,8143436696,07-06-2020,07:54:05,94,40493-1150-38313,566790767016011
8920462184,8669845468,08-06-2020,00:58:22,36,40478-33141-20599442,748746485700039
8920462184,7619556780,18-06-2020,20:15:22,92,40493-503-51255555,593262135728007
7650607931,9785829899,17-06-2020,03:38:30,22,40478-4101-33057,647294529733686
7650607931,9456530624,10-06-2020,03:18:47,82,40493-39045-38201,276127501918033
7650607931,7966891402,10-06-2020,22:17:34,96,40493-6002-39621,891552694134352
