IMEI,Private IP,Private Port,Public IP,Public Port,Dest IP,DEST PORT,MSISDN,IMSI,Start Date,Start Time,End Date,End Time,CELL_ID,Uplink Volume,Downlink Volume,Total Volume,I_RATTYPE
7931893370,172.24.111.63,9035,68.173.23.243,7939,49.99.219.112,8013,487807673858,7350252379,06-06-2020,17:44:08,16-06-2020,15:28:39,158,0.01,0.0,0.01,3G
7931893370,192.11.222.189,24,48.106.131.136,9533,207.105.108.44,40032,389244755006,9152473745,15-06-2020,21:23:56,19-06-2020,18:35:23,662,0.05,0.08,0.13,2G
7931893370,10.123.97.205,4440,149.136.59.88,7898,138.83.104.49,80,849626212342,9142158386,12-06-2020,02:51:47,17-06-2020,15:23:04,521,0.0,0.02,0.02,3G
7931893370,192.210.107.233,2935,105.204.70.92,2435,126.132.41.101,3478-3481,826008730964,9049320812,09-06-2020,14:28:55,15-06-2020,10:11:35,213,0.07,0.0,0.07,3G
7931893370,172.24.169.109,8669,91.68.74.105,1348,122.159.242.41,58128,692526103009,7528649689,01-06-2020,18:16:50,02-06-2020,18:10:10,269,0.07,0.06,0.13,2G
7931893370,192.12.251.107,8588,148.122.41.13,6661,129.23.144.24,8027,464013648783,9274752490,20-06-2020,04:25:35,20-06-2020,11:40:52,102,0.09,0.09,0.18,2G
7931893370,192.160.162.139,5266,114.18.254.69,8145,128.146.235.176,8013,801374786710,8223058008,12-06-2020,01:36:22,18-06-2020,05:06:25,972,0.05,0.05,0.1,3G
7931893370,10.118.17.41,25,163.248.152.0,3448,111.178.105.122,143,651984144960,8519719625,11-06-2020,14:37:31,16-06-2020,02:51:22,700,0.02,0.05,0.07,3G
7931893370,10.205.78.224,2921,215.156.113.225,7040,122.86.81.225,443,478070130999,7244071884,20-06-2020,13:15:47,20-06-2020,19:46:09,388,0.05,0.03,0.08,3G
7931893370,10.168.41.26,5087,101.44.240.128,4068,7.89.31.227,40019,450296710948,9757983493,15-06-2020,18:55:48,17-06-2020,08:12:07,429,0.02,0.07,0.09000000000000001,3G
7931893370,172.19.97.151,5154,161.197.227.19,2748,213.60.154.252,40023,338566798868,8959095866,15-06-2020,18:12:14,20-06-2020,01:00:23,483,0.0,0.0,0.0,2G
7931893370,10.156.58.51,2270,80.65.227.35,1654,58.223.137.89,8003,485333724126,8054862650,06-06-2020,11:15:17,11-06-2020,05:27:02,537,0.06,0.08,0.14,2G
7931893370,10.2.25.243,2023,244.150.65.75,3467,98.186.83.26,7275,269941359078,7607308775,07-06-2020,07:43:48,08-06-2020,04:52:07,286,0.02,0.04,0.06,2G
7931893370,172.31.62.68,805,113.67.76.132,9376,86.133.140.163,40017,772831009430,9087256505,06-06-2020,05:46:18,19-06-2020,17:12:54,559,0.06,0.0,0.06,3G
7931893370,192.38.169.30,7796,104.13.115.41,1536,191.1.115.98,40034,128506932378,7683885140,07-06-2020,11:12:01,11-06-2020,19:37:46,287,0.09,0.07,0.16,2G
7931893370,10.199.57.36,2661,185.142.181.211,3985,179.144.163.79,40031,196627729755,8471765409,02-06-2020,15:41:00,09-06-2020,10:25:24,520,0.02,0.07,0.09000000000000001,2G
7931893370,10.138.229.85,5171,208.155.215.191,6208,149.91.60.178,5223,506642580731,8466341746,09-06-2020,20:50:40,20-06-2020,14:51:50,477,0.08,0.07,0.15000000000000002,2G
7931893370,10.96.167.0,8183,89.76.27.203,8230,23.126.198.90,8027,214851949140,7528347085,11-06-2020,00:19:12,17-06-2020,03:45:40,664,0.06,0.08,0.14,2G
7931893370,172.19.247.145,7100,82.101.181.111,4275,126.213.79.88,8009,197424646531,8041996101,13-06-2020,04:33:47,18-06-2020,02:56:43,600,0.07,0.04,0.11000000000000001,2G
7931893370,172.23.52.202,8086,155.207.78.215,6294,26.254.56.164,8003,779359942008,9871410412,20-06-2020,13:34:40,20-06-2020,14:21:45,325,0.09,0.09,0.18,2G
7931893370,10.157.13.193,6522,208.94.30.201,859,207.229.238.251,143,235727403344,9925291000,05-06-2020,14:31:10,13-06-2020,15:48:16,411,0.05,0.08,0.13,2G
7931893370,10.27.63.97,4300,59.187.123.46,7788,220.123.108.41,8017,432111281024,9386806242,20-06-2020,08:46:39,20-06-2020,19:00:36,929,0.06,0.09,0.15,2G
7931893370,192.183.97.68,606,91.47.161.234,9454,90.110.40.120,58128,298275757713,7627137677,10-06-2020,09:12:09,11-06-2020,13:13:11,204,0.09,0.01,0.09999999999999999,3G
7931893370,192.78.93.182,8430,214.148.22.199,7808,106.25.27.110,80,466409413387,9336969830,17-06-2020,20:25:20,20-06-2020,07:01:32,668,0.0,0.0,0.0,3G
7931893370,192.253.171.54,2655,189.181.177.211,4357,148.86.158.158,8013,180329097897,7390682360,16-06-2020,09:51:48,18-06-2020,21:19:42,276,0.02,0.01,0.03,3G
7931893370,192.137.211.126,3264,106.40.185.128,938,59.140.149.63,40008,956902422929,7357209572,07-06-2020,03:22:46,11-06-2020,20:49:10,329,0.02,0.02,0.04,2G
7960975658,172.24.240.148,8224,74.54.223.73,8880,246.150.4.201,40019,814516825204,8195492081,03-06-2020,23:17:33,05-06-2020,16:27:57,880,0.05,0.06,0.11,3G
7960975658,192.250.78.68,7796,168.91.79.93,8803,227.77.92.209,5242,532648093546,9801442114,01-06-2020,13:19:14,03-06-2020,20:17:41,596,0.02,0.02,0.04,2G
7960975658,192.63.231.252,5287,1.115.244.63,6307,223.251.109.48,40031,311562076910,7051002241,01-06-2020,15:23:22,11-06-2020,06:48:17,311,0.08,0.03,0.11,2G
7960975658,172.17.147.233,3116,98.194.167.65,3373,120.53.137.55,5228,835405710282,9772353952,08-06-2020,18:53:08,18-06-2020,08:26:06,723,0.0,0.0,0.0,3G
7960975658,192.48.102.237,5815,167.236.211.124,4735,234.4.170.33,143,309652538829,9921738624,06-06-2020,07:35:26,14-06-2020,01:18:55,398,0.09,0.0,0.09,3G
7960975658,192.115.195.71,9118,213.33.133.143,6225,236.231.161.88,8017,489037395617,8441436786,09-06-2020,06:26:42,09-06-2020,22:10:17,674,0.06,0.09,0.15,2G
7960975658,192.108.123.121,7641,17.182.33.61,1157,246.21.225.204,40031,221304643463,7741085558,01-06-2020,08:11:53,02-06-2020,11:30:59,746,0.08,0.08,0.16,3G
7960975658,10.116.90.12,1624,31.210.33.64,628,130.106.67.77,58128,473109159418,8801992864,07-06-2020,11:22:43,16-06-2020,04:30:51,991,0.0,0.04,0.04,2G
7960975658,10.198.104.200,4212,198.21.99.38,3389,38.254.17.40,443_,618577886736,9438729139,15-06-2020,21:28:11,16-06-2020,20:24:08,486,0.01,0.02,0.03,2G
7960975658,10.65.161.202,161,114.30.227.100,784,0.180.32.29,7275,834041337412,9585206698,02-06-2020,06:39:39,13-06-2020,14:00:29,815,0.08,0.03,0.11,2G
7960975658,172.16.168.188,1683,151.68.77.254,8340,82.198.198.71,40004,667940427028,7006943490,02-06-2020,02:58:38,07-06-2020,01:33:57,523,0.07,0.09,0.16,3G
7960975658,192.140.132.49,9390,108.62.144.44,7927,79.101.74.104,5222,527627567248,9109080994,10-06-2020,11:54:51,20-06-2020,05:22:20,437,0.08,0.02,0.1,2G
7960975658,192.234.19.112,3936,62.239.232.166,387,100.207.196.81,61076,399955373483,9037005160,12-06-2020,23:44:55,20-06-2020,02:55:50,373,0.0,0.01,0.01,3G
7960975658,172.27.132.107,1541,102.151.116.108,3191,36.17.157.163,40005,860186448299,8936682288,07-06-2020,09:33:47,15-06-2020,03:02:58,166,0.03,0.01,0.04,3G
7960975658,10.145.73.75,8440,133.180.199.43,7544,195.51.97.150,8017,665058118703,7784343602,01-06-2020,21:05:41,04-06-2020,02:11:36,452,0.03,0.06,0.09,2G
7960975658,172.24.159.109,8768,60.180.56.43,2085,95.150.250.202,40023,679346369739,7811050505,06-06-2020,13:37:57,18-06-2020,09:51:45,214,0.02,0.03,0.05,3G
7960975658,10.146.246.198,2859,197.106.246.154,3539,246.56.219.47,61076,425728385735,8122638597,14-06-2020,05:27:55,16-06-2020,03:56:58,932,0.02,0.03,0.05,2G
7960975658,192.29.222.115,2068,201.56.182.204,9858,216.93.223.68,61076,389379712184,7380064093,10-06-2020,11:31:07,14-06-2020,04:01:57,801,0.03,0.06,0.09,2G
7960975658,10.161.214.179,7609,121.110.93.252,9013,78.233.76.242,40034,482468436432,7874871481,14-06-2020,08:18:20,16-06-2020,21:28:44,215,0.03,0.08,0.11,3G
7960975658,172.27.123.14,3618,32.28.227.34,2622,237.108.71.30,51637,377019583901,8051849876,17-06-2020,14:03:56,19-06-2020,21:35:05,754,0.0,0.0,0.0,2G
7960975658,192.50.177.122,9848,61.45.252.150,5691,249.64.149.119,8003,260072323717,9192510913,14-06-2020,06:20:30,20-06-2020,04:13:56,989,0.08,0.06,0.14,2G
7960975658,10.161.176.132,9399,151.2.177.90,6787,249.76.246.92,49152-65535,722199162506,8481249201,06-06-2020,02:12:13,16-06-2020,21:13:16,886,0.09,0.04,0.13,3G
7960975658,10.255.122.0,9310,126.211.13.153,8961,205.217.7.190,40023,403465316217,7564780013,08-06-2020,03:56:25,17-06-2020,13:05:10,281,0.0,0.06,0.06,3G
7960975658,192.152.232.20,3660,137.177.253.182,759,27.150.138.110,993,299272253439,8693873672,14-06-2020,19:43:16,17-06-2020,15:29:02,422,0.08,0.07,0.15000000000000002,3G
7960975658,10.61.110.75,210,170.1.148.125,7889,85.196.166.88,5222,100603624512,9749288988,14-06-2020,05:47:27,18-06-2020,21:22:49,146,0.01,0.07,0.08,2G
7960975658,10.215.172.4,3925,88.61.231.208,6881,56.87.207.241,40017,565654215276,7650297110,14-06-2020,17:17:12,19-06-2020,00:26:42,225,0.08,0.09,0.16999999999999998,3G
7960975658,10.62.213.242,541,48.23.82.169,672,190.169.48.81,8024,571304725263,9156921867,09-06-2020,09:26:23,12-06-2020,07:01:44,417,0.06,0.09,0.15,3G
7960975658,172.31.165.69,8591,65.139.205.244,4048,190.58.181.120,993,435128619045,9408552024,01-06-2020,16:04:05,18-06-2020,00:50:37,898,0.08,0.04,0.12,3G
7960975658,10.26.60.3,8994,68.197.86.180,2107,165.184.91.4,40026,252632955346,9617831308,14-06-2020,19:22:35,16-06-2020,01:15:38,322,0.05,0.05,0.1,2G
7960975658,172.31.148.208,2897,107.75.164.121,3000,139.103.36.233,8009,461902567959,7721872569,05-06-2020,21:02:09,17-06-2020,07:29:09,853,0.08,0.05,0.13,2G
7960975658,192.129.171.81,8754,66.13.152.217,6153,142.104.195.52,8009,316079395551,7583681205,09-06-2020,21:48:37,20-06-2020,07:11:18,722,0.0,0.02,0.02,2G
7960975658,10.182.72.2,7545,142.82.15.123,8059,228.103.250.215,61076,139888138180,7532429352,14-06-2020,17:26:35,15-06-2020,10:59:32,448,0.02,0.0,0.02,2G
7960975658,10.29.198.136,3944,57.34.36.112,6196,45.82.130.225,8080,873104803716,8402296211,05-06-2020,14:59:00,16-06-2020,16:03:56,278,0.0,0.09,0.09,2G
7960975658,192.182.112.209,3286,42.230.103.193,2223,0.196.248.185,40020,318123303873,9955989724,05-06-2020,07:05:41,15-06-2020,06:33:38,488,0.05,0.09,0.14,3G
7960975658,172.24.37.22,8140,255.0.202.142,4700,39.82.190.227,40019,963745343503,7454309292,11-06-2020,23:24:10,20-06-2020,07:53:36,153,0.0,0.08,0.08,2G
7960975658,10.81.253.242,9557,92.249.120.230,433,245.199.205.3,51637,913043850575,7423381982,05-06-2020,23:11:11,17-06-2020,19:59:40,574,0.02,0.05,0.07,3G
7960975658,10.111.158.155,6105,16.255.46.121,793,218.65.32.53,8017,442764862168,8421442451,17-06-2020,09:02:47,19-06-2020,13:25:42,373,0.03,0.09,0.12,2G
7960975658,10.53.60.201,7288,200.175.121.100,4081,182.23.39.243,40034,929641140495,7430379444,20-06-2020,02:21:13,20-06-2020,20:42:00,407,0.06,0.06,0.12,2G
7960975658,172.19.144.10,1833,179.30.127.158,6846,204.203.117.122,40026,590899783637,8409035052,03-06-2020,02:41:50,18-06-2020,11:49:54,730,0.09,0.04,0.13,2G
7960975658,172.25.19.171,9746,190.207.242.159,4005,149.251.110.113,40008,768926852494,8813892806,17-06-2020,05:45:13,20-06-2020,20:07:02,546,0.07,0.06,0.13,2G
7960975658,172.27.19.39,6874,221.76.8.23,5226,201.212.129.39,8024,235106158156,7812573762,14-06-2020,02:55:04,14-06-2020,02:56:32,809,0.01,0.01,0.02,2G
7960975658,10.244.246.179,5199,125.234.249.115,1739,125.151.234.74,40026,114018446389,8760749921,07-06-2020,00:52:56,11-06-2020,03:28:42,223,0.01,0.01,0.02,3G
7960975658,10.194.222.253,3982,160.142.136.183,7841,255.79.142.134,5223,694335975985,9020635028,09-06-2020,11:46:58,19-06-2020,09:20:12,143,0.09,0.09,0.18,3G
7960975658,172.22.210.40,9080,92.159.191.109,5126,69.184.179.111,40017,492846889065,8202995039,06-06-2020,11:25:45,08-06-2020,16:14:47,724,0.08,0.05,0.13,2G
7960975658,10.219.103.116,6938,107.161.48.193,7961,201.161.119.6,58128,182239026071,8331907417,12-06-2020,22:41:11,17-06-2020,20:10:10,627,0.02,0.03,0.05,2G
7960975658,172.22.156.168,1086,154.108.238.88,4318,91.121.234.169,143,655483681086,7209918529,04-06-2020,05:10:49,07-06-2020,22:21:53,190,0.0,0.03,0.03,2G
7960975658,192.110.161.127,8783,187.104.110.224,8491,29.149.129.240,443,969731686081,8401458102,19-06-2020,11:28:41,19-06-2020,21:52:58,154,0.05,0.06,0.11,2G
7960975658,10.161.246.85,2636,166.180.221.110,107,132.92.246.36,5222,704712943634,9875038810,18-06-2020,12:45:22,20-06-2020,20:43:02,688,0.04,0.0,0.04,3G
7960975658,10.33.161.154,4619,160.232.244.56,4557,32.62.47.156,8025,286386215956,8925326261,09-06-2020,14:12:44,16-06-2020,04:34:17,517,0.04,0.02,0.06,2G
7960975658,172.27.197.3,5050,193.209.86.9,4955,158.130.221.188,61076,907825492335,7067203731,15-06-2020,21:56:26,16-06-2020,09:36:31,269,0.02,0.07,0.09000000000000001,3G
7966891402,172.23.166.15,7735,156.199.69.186,4658,16.101.114.35,7275,431814092858,8490713373,12-06-2020,19:29:44,17-06-2020,02:54:47,507,0.05,0.01,0.060000000000000005,2G
7966891402,192.31.221.194,2901,102.164.213.249,6137,255.106.210.220,40020,276507733486,8580635524,18-06-2020,10:28:55,18-06-2020,13:43:40,552,0.06,0.08,0.14,3G
7966891402,172.19.249.147,4676,73.228.73.178,8553,93.103.225.241,61076,699224425239,8027334653,09-06-2020,05:20:32,15-06-2020,02:19:22,593,0.07,0.01,0.08,2G
7966891402,10.206.195.214,6397,56.137.67.205,4529,56.65.127.46,5242,258416310114,7476977261,15-06-2020,12:18:51,20-06-2020,09:26:26,808,0.07,0.04,0.11000000000000001,3G
7966891402,172.20.93.48,6103,13.176.6.136,5053,50.220.213.12,40020,238788815551,9653004911,16-06-2020,03:52:38,20-06-2020,09:01:22,702,0.04,0.02,0.06,2G
7966891402,192.188.57.150,2364,136.251.33.95,2069,224.153.219.45,58128,633307809752,9244567951,16-06-2020,15:03:50,17-06-2020,05:55:44,291,0.04,0.08,0.12,2G
7966891402,172.31.117.152,1172,90.2.48.73,4801,115.188.67.4,443_,447836845308,7610416027,19-06-2020,10:41:13,20-06-2020,20:32:27,947,0.02,0.02,0.04,2G
7966891402,192.89.2.255,2015,164.112.221.24,5833,1.106.4.98,8013,562243985295,8421812318,07-06-2020,14:07:35,16-06-2020,03:22:44,820,0.07,0.08,0.15000000000000002,2G
7966891402,192.122.2.112,3378,183.194.87.246,1334,31.203.65.80,8024,202641646066,9584556497,03-06-2020,02:16:38,03-06-2020,10:34:13,978,0.04,0.04,0.08,2G
7966891402,10.136.153.114,6046,5.144.84.195,2359,88.18.52.57,5228,293496228246,9808168375,09-06-2020,12:51:58,19-06-2020,12:00:03,879,0.0,0.05,0.05,3G
7966891402,10.200.111.181,426,28.18.147.3,1832,143.108.235.8,40019,766304749189,7363050940,05-06-2020,10:46:14,18-06-2020,06:27:24,538,0.0,0.05,0.05,3G
7966891402,10.37.126.157,5647,30.244.21.191,2734,153.224.49.90,3478-3481,377602668807,8353070647,18-06-2020,02:40:42,20-06-2020,02:15:12,479,0.01,0.02,0.03,2G
7966891402,172.25.32.71,4368,15.57.202.159,5705,244.224.174.121,40004,271338594322,8829968641,08-06-2020,22:22:25,17-06-2020,05:07:14,358,0.06,0.0,0.06,2G
7966891402,10.147.53.188,3928,0.66.243.123,1404,18.143.198.157,8009,576929633488,7431056286,08-06-2020,09:43:35,13-06-2020,06:10:20,170,0.09,0.05,0.14,3G
7966891402,172.22.123.123,4361,178.7.223.136,5702,35.152.22.43,8024,742069718815,8206504330,01-06-2020,03:50:25,16-06-2020,21:43:37,404,0.07,0.05,0.12000000000000001,2G
7966891402,172.22.192.87,7477,103.171.248.30,2851,17.194.52.189,40017,814591474215,7401664564,13-06-2020,00:59:56,20-06-2020,11:36:34,240,0.07,0.06,0.13,3G
7966891402,172.31.112.204,6899,82.39.139.221,8620,79.236.178.92,40005,637433324350,7566972173,10-06-2020,09:54:36,11-06-2020,17:48:34,634,0.08,0.0,0.08,3G
7966891402,10.200.153.68,9433,174.72.80.67,1138,34.7.238.30,5242,494648149446,7425805805,20-06-2020,14:42:11,20-06-2020,19:22:15,631,0.01,0.04,0.05,3G
7966891402,10.182.95.67,6383,39.18.243.228,5965,221.228.248.237,5242,262557581263,7280225872,08-06-2020,22:28:45,09-06-2020,19:45:55,875,0.01,0.01,0.02,3G
7966891402,192.229.191.44,2568,14.81.253.143,905,122.111.208.148,40023,515883915105,9232535340,06-06-2020,19:34:09,06-06-2020,23:48:59,326,0.07,0.05,0.12000000000000001,3G
7966891402,192.38.158.105,6357,100.0.16.76,2372,137.120.80.253,8025,313393582552,8979539713,05-06-2020,07:47:51,05-06-2020,17:21:17,543,0.01,0.08,0.09,2G
7966891402,172.16.173.64,9766,206.74.99.148,250,75.162.107.98,61076,482908906476,9307041210,18-06-2020,17:08:16,19-06-2020,17:43:28,873,0.01,0.06,0.06999999999999999,3G
7966891402,172.22.165.229,4744,3.107.238.76,6025,40.255.49.18,993,817904455843,7905269289,16-06-2020,12:11:20,20-06-2020,02:49:07,622,0.06,0.08,0.14,3G
7966891402,192.212.43.63,130,78.121.27.234,2150,88.252.4.68,40031,598317749011,8020412479,11-06-2020,20:06:58,14-06-2020,23:14:20,865,0.04,0.08,0.12,2G
7966891402,172.29.70.252,1212,91.161.144.64,9222,37.135.204.113,7275,804073063732,7616263157,02-06-2020,14:42:02,17-06-2020,09:09:29,298,0.09,0.0,0.09,3G
7966891402,192.155.72.94,886,5.184.239.77,7687,23.72.78.8,40008,672636828746,8270400309,13-06-2020,08:38:08,15-06-2020,15:31:34,747,0.05,0.05,0.1,2G
7966891402,192.52.8.52,9598,77.133.30.239,4594,106.230.180.164,40023,781695330521,9926977443,19-06-2020,02:50:40,20-06-2020,03:02:10,506,0.09,0.02,0.11,2G
7966891402,10.87.98.118,7519,222.91.56.55,3105,129.15.147.138,5222,496111559293,8552064821,19-06-2020,01:28:44,19-06-2020,03:39:27,625,0.04,0.06,0.1,2G
7966891402,172.16.6.46,4066,60.255.254.7,1796,170.152.190.125,8027,571380579964,9145786781,08-06-2020,18:29:00,19-06-2020,19:12:12,138,0.05,0.04,0.09,2G
7966891402,172.20.228.209,1801,179.255.152.99,8842,208.29.251.133,8080,612987814256,9415394211,16-06-2020,20:59:44,20-06-2020,12:06:44,325,0.01,0.07,0.08,2G
7966891402,10.230.20.245,791,69.255.145.163,1898,203.158.148.215,993,800835530428,8259823585,17-06-2020,03:38:33,20-06-2020,09:24:06,299,0.09,0.03,0.12,3G
7966891402,172.24.22.14,4063,237.23.171.190,9231,142.148.16.81,40001,980034296189,9709321363,17-06-2020,09:05:08,19-06-2020,20:43:10,927,0.07,0.06,0.13,2G
7966891402,192.25.168.163,7976,226.156.36.1,545,108.22.124.93,143,487989730671,8767893577,10-06-2020,14:38:52,20-06-2020,19:03:57,294,0.03,0.07,0.1,2G
7966891402,10.200.161.40,5268,206.153.138.248,2905,88.56.87.61,443,607471983857,9471890094,08-06-2020,14:54:08,15-06-2020,11:10:05,197,0.01,0.09,0.09999999999999999,3G
7966891402,192.30.85.188,926,230.4.44.252,2349,195.47.236.239,5228,794268107083,9292700128,16-06-2020,15:37:12,19-06-2020,03:54:47,668,0.07,0.06,0.13,2G
7966891402,192.130.47.18,6073,234.145.70.79,9264,250.249.244.98,40005,543866467627,8999197653,10-06-2020,13:28:53,11-06-2020,20:36:46,271,0.08,0.03,0.11,3G
7966891402,192.195.173.236,1575,186.149.42.247,8852,183.99.92.242,8003,377217257331,8788296677,11-06-2020,18:30:04,15-06-2020,01:40:54,160,0.02,0.04,0.06,3G
7966891402,192.227.1.27,2099,0.255.1.223,9240,71.156.142.58,4244,896739918117,7822895387,19-06-2020,09:37:26,20-06-2020,18:51:47,701,0.05,0.05,0.1,3G
7966891402,10.179.239.119,318,131.232.190.55,521,253.3.143.36,40017,761008590854,8209392165,01-06-2020,20:49:52,12-06-2020,17:01:28,838,0.07,0.0,0.07,2G
7966891402,10.239.220.209,264,123.74.168.153,4517,8.59.95.18,5223,722449458714,8463984942,05-06-2020,17:41:58,13-06-2020,23:18:44,128,0.02,0.05,0.07,3G
7966891402,172.16.22.24,9099,177.212.245.55,2746,0.47.32.47,8009,843533304689,9909648827,18-06-2020,16:29:37,19-06-2020,16:09:28,455,0.01,0.0,0.01,2G
7966891402,192.129.14.138,5652,80.173.213.101,4884,120.254.2.132,40020,362169604377,8055468306,20-06-2020,17:25:18,20-06-2020,19:51:13,910,0.06,0.02,0.08,3G
7966891402,10.11.65.188,8308,79.63.200.53,7742,173.250.245.188,40034,142696485311,9272921362,03-06-2020,14:40:06,04-06-2020,16:25:08,944,0.02,0.06,0.08,3G
7966891402,172.18.237.114,7022,203.45.82.140,950,31.216.110.67,8017,714466153280,9023656784,10-06-2020,22:22:21,13-06-2020,04:01:09,830,0.04,0.0,0.04,2G
7966891402,172.21.13.30,9512,219.54.238.179,4298,195.62.0.99,40034,468319799192,7632290928,12-06-2020,11:32:28,17-06-2020,12:30:15,930,0.03,0.08,0.11,3G
7966891402,172.30.219.70,5954,205.96.115.100,8789,116.65.46.135,8013,179942101152,8763110635,20-06-2020,05:35:12,20-06-2020,06:22:05,325,0.01,0.09,0.09999999999999999,2G
7966891402,10.34.250.223,9760,61.145.142.182,3179,50.57.117.137,40017,511779852347,7559594104,14-06-2020,21:39:47,15-06-2020,02:24:11,827,0.08,0.04,0.12,3G
7966891402,10.10.190.76,5925,16.227.45.8,446,224.24.134.200,443,282288815463,8441004955,02-06-2020,02:38:28,08-06-2020,06:30:31,590,0.04,0.09,0.13,3G
7966891402,10.204.156.144,1076,165.53.205.19,3683,203.39.252.168,58128,125204180044,9028019632,20-06-2020,18:54:48,20-06-2020,20:23:45,175,0.05,0.03,0.08,3G
7966891402,192.93.223.183,9384,1.226.56.122,7440,178.101.22.235,40008,330411168952,8237189343,01-06-2020,21:42:19,17-06-2020,06:50:55,193,0.08,0.02,0.1,2G
7967350539,172.31.206.247,1721,112.250.144.242,1722,228.183.30.148,143,990512563143,8689971478,20-06-2020,05:27:08,20-06-2020,16:32:56,950,0.09,0.05,0.14,3G
7967350539,172.17.245.234,2784,206.69.99.146,9858,181.166.222.20,40032,235858725469,9334524926,04-06-2020,07:38:23,19-06-2020,14:16:15,333,0.04,0.09,0.13,3G
7967350539,10.84.83.135,646,191.246.123.41,646,106.238.246.238,7275,594754799453,9893182665,16-06-2020,05:39:05,18-06-2020,06:47:52,850,0.08,0.03,0.11,2G
7967350539,10.94.78.189,7235,105.95.30.16,8992,35.199.16.99,8013,391771136760,8639840184,13-06-2020,01:15:53,14-06-2020,16:12:36,259,0.06,0.01,0.06999999999999999,2G
7967350539,192.22.222.153,3721,146.67.57.116,7210,126.39.145.90,61076,674771948995,9746191077,05-06-2020,20:02:51,11-06-2020,23:11:13,170,0.05,0.04,0.09,2G
7967350539,192.134.149.169,1061,130.243.155.206,2528,252.158.146.37,443,914009916054,7644320980,04-06-2020,06:16:17,12-06-2020,23:36:20,297,0.05,0.05,0.1,3G
7967350539,192.238.20.215,5858,100.26.72.130,1836,240.98.214.219,7275,804943530049,7536918624,06-06-2020,13:03:13,11-06-2020,11:18:58,332,0.01,0.08,0.09,2G
7967350539,10.160.55.218,1884,99.33.92.128,6552,70.208.174.120,40017,145527402463,7755954103,10-06-2020,18:11:52,13-06-2020,01:02:12,909,0.02,0.03,0.05,3G
7967350539,10.146.52.207,972,229.132.214.95,1381,235.51.188.34,443,711384825757,9112967953,01-06-2020,13:32:51,13-06-2020,15:13:27,346,0.06,0.07,0.13,2G
7967350539,192.51.26.7,553,34.226.7.193,2272,218.163.245.70,8081,892585887940,9283055712,09-06-2020,16:25:24,20-06-2020,21:19:20,936,0.03,0.01,0.04,2G
7967350539,172.31.15.200,7607,65.62.22.30,1361,74.131.251.180,8013,543624360249,7408428240,15-06-2020,22:06:39,20-06-2020,16:20:51,309,0.04,0.0,0.04,2G
7967350539,10.75.42.30,2861,238.50.70.109,6650,68.250.117.168,40008,242886159546,8681699712,16-06-2020,06:11:01,17-06-2020,09:42:55,297,0.04,0.05,0.09,3G
7967350539,10.193.196.185,394,182.223.39.162,9950,85.184.152.35,8009,845630012294,8003848433,04-06-2020,14:10:43,06-06-2020,12:36:13,730,0.06,0.01,0.06999999999999999,3G
7967350539,172.26.211.96,478,236.160.248.143,5577,160.8.31.240,8081,484762362899,8939946255,18-06-2020,11:25:57,19-06-2020,01:43:34,928,0.0,0.0,0.0,3G
7967350539,192.254.252.184,956,244.109.84.193,8675,148.161.215.119,5223,126136325475,7457839557,19-06-2020,20:38:10,20-06-2020,06:58:56,962,0.0,0.06,0.06,3G
7967350539,192.87.141.253,3465,134.179.2.136,4594,76.16.32.213,7275,347989998708,9551796712,19-06-2020,04:40:33,20-06-2020,01:22:34,938,0.07,0.04,0.11000000000000001,2G
7967350539,192.53.49.106,9519,35.58.146.91,7859,241.153.219.235,7275,404088664934,8088058234,14-06-2020,18:43:55,19-06-2020,21:04:22,115,0.05,0.07,0.12000000000000001,3G
7967350539,172.16.230.211,2611,195.111.166.27,7006,169.214.90.114,8024,883644208917,9373317176,20-06-2020,12:51:36,20-06-2020,15:05:14,407,0.03,0.09,0.12,3G
7967350539,172.19.252.174,1330,117.89.31.32,5549,161.209.58.44,5242,120393180164,9225948077,19-06-2020,08:12:06,20-06-2020,16:15:47,572,0.05,0.03,0.08,2G
7967350539,192.162.77.68,3510,121.47.193.94,2693,56.81.99.236,5242,666965920165,8291826150,01-06-2020,20:49:04,02-06-2020,09:50:58,137,0.08,0.01,0.09,2G
7967350539,172.28.134.235,3733,199.13.148.62,6557,178.32.173.105,8025,197846039190,8459330835,06-06-2020,02:28:58,14-06-2020,16:02:52,278,0.02,0.01,0.03,2G
7967350539,172.24.130.100,3685,18.4.44.246,4386,226.50.75.114,40005,502950956098,9340006847,09-06-2020,18:03:16,10-06-2020,10:47:55,188,0.07,0.06,0.13,2G
7967350539,10.198.188.114,7941,222.197.165.236,3343,193.218.189.179,143,934927612564,7826893719,06-06-2020,19:37:25,17-06-2020,16:50:05,481,0.09,0.03,0.12,3G
7967350539,172.29.113.58,9817,101.25.76.252,9765,36.65.140.129,40019,963666531367,9854259293,20-06-2020,12:04:56,20-06-2020,16:59:46,404,0.02,0.07,0.09000000000000001,3G
7967350539,10.146.142.248,9102,246.82.180.241,9740,188.94.162.255,3478-3481,917411723130,9385931326,10-06-2020,22:11:12,10-06-2020,22:14:52,606,0.08,0.09,0.16999999999999998,3G
